,ip (90-10),,oop (90-10),,azi (90-10),,ip (90-10),,oop (90-10),,azi (90-10),,ip (95-05),,oop (95-05),,azi (95-05),,ip (95-05),,oop (95-05),,azi (95-05),,ip,,oop,,azi
,P3HT doped,,P3HT doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,P3HT doped,,P3HT doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,back,,back,,back
1.609892,64.939,1.609892,1168.78194,1.609892,721.58873,1.609892,39.18386,1.609892,1751.57614,1.609892,1071.04043,1.609892,73.24836,1.609892,749.39544,1.609892,490.87817,1.609892,47.37345,1.609892,1389.84494,1.609892,815.75573,1.609892,144.04565,1.609892,283.71356,1.609892,340.28577
1.6301422,63.3658,1.6301422,1238.59048,1.6301422,761.7807,1.6301422,42.96732,1.6301422,1889.03698,1.6301422,1157.1643,1.6301422,73.37053,1.6301422,799.57598,1.6301422,521.46195,1.6301422,47.74225,1.6301422,1495.45758,1.6301422,871.7529,1.6301422,170.14917,1.6301422,328.37192,1.6301422,372.548
1.6503924,62.49335,1.6503924,1183.62193,1.6503924,730.96494,1.6503924,45.66842,1.6503924,1795.69223,1.6503924,1108.61744,1.6503924,72.81671,1.6503924,770.23253,1.6503924,504.53546,1.6503924,50.17961,1.6503924,1429.27233,1.6503924,835.33984,1.6503924,195.70096,1.6503924,355.45447,1.6503924,397.06726
1.6706427,62.19463,1.6706427,1131.29507,1.6706427,699.28115,1.6706427,45.88658,1.6706427,1709.78507,1.6706427,1058.69935,1.6706427,70.66743,1.6706427,743.41807,1.6706427,485.44348,1.6706427,52.70595,1.6706427,1358.43007,1.6706427,796.49335,1.6706427,221.50734,1.6706427,378.73523,1.6706427,420.95685
1.6908929,62.62708,1.6908929,1027.3844,1.6908929,638.43291,1.6908929,45.42005,1.6908929,1488.1403,1.6908929,928.68571,1.6908929,69.51944,1.6908929,676.1822,1.6908929,443.6594,1.6908929,53.61093,1.6908929,1205.5609,1.6908929,715.07551,1.6908929,246.74185,1.6908929,399.6897,1.6908929,442.26669
1.7111431,63.0694,1.7111431,1060.1206,1.7111431,658.76766,1.7111431,46.2555,1.7111431,1563.9336,1.7111431,976.85536,1.7111431,65.76053,1.7111431,705.7904,1.7111431,460.91052,1.7111431,53.98343,1.7111431,1257.8069,1.7111431,743.84426,1.7111431,270.1918,1.7111431,434.7095,1.7111431,468.23474
1.7313933,63.57263,1.7313933,1035.64726,1.7313933,642.61242,1.7313933,47.65091,1.7313933,1512.73876,1.7313933,947.94072,1.7313933,62.91125,1.7313933,691.41856,1.7313933,450.69779,1.7313933,55.3779,1.7313933,1220.00976,1.7313933,723.26212,1.7313933,293.76172,1.7313933,459.65134,1.7313933,490.93588
1.7516435,63.6791100000001,1.7516435,966.18523,1.7516435,599.56982,1.7516435,49.21314,1.7516435,1383.40613,1.7516435,869.11882,1.7516435,60.56369,1.7516435,648.48433,1.7516435,419.87118,1.7516435,58.19114,1.7516435,1112.23693,1.7516435,662.64922,1.7516435,316.97549,1.7516435,477.68347,1.7516435,510.75998
1.7718937,64.11319,1.7718937,935.51245,1.7718937,579.16954,1.7718937,50.22116,1.7718937,1298.42205,1.7718937,815.45634,1.7718937,58.3555,1.7718937,628.27095,1.7718937,403.34442,1.7718937,59.4693,1.7718937,1058.27055,1.7718937,632.28214,1.7718937,339.59949,1.7718937,501.29745,1.7718937,532.19476
1.7921439,61.5719899999999,1.7921439,960.04055,1.7921439,591.91313,1.7921439,47.26339,1.7921439,1351.10635,1.7921439,844.80093,1.7921439,56.02569,1.7921439,649.78465,1.7921439,413.81494,1.7921439,55.28003,1.7921439,1089.14105,1.7921439,647.09593,1.7921439,363.56998,1.7921439,529.46735,1.7921439,555.38257
1.8123941,61.14185,1.8123941,922.10368,1.8123941,568.98861,1.8123941,47.9274,1.8123941,1287.36198,1.8123941,807.28151,1.8123941,55.58298,1.8123941,629.28308,1.8123941,401.1051,1.8123941,55.2652900000001,1.8123941,1037.68738,1.8123941,618.55301,1.8123941,384.21521,1.8123941,549.39282,1.8123941,573.59149
1.8326443,62.71106,1.8326443,847.81371,1.8326443,524.68156,1.8326443,48.6647900000001,1.8326443,1142.00091,1.8326443,716.36596,1.8326443,55.9873000000001,1.8326443,577.37291,1.8326443,368.73401,1.8326443,61.3739600000001,1.8326443,927.02091,1.8326443,555.90346,1.8326443,403.47031,1.8326443,565.69769,1.8326443,589.73254
1.8528947,61.72647,1.8528947,877.44351,1.8528947,542.29922,1.8528947,49.40921,1.8528947,1176.68131,1.8528947,735.76802,1.8528947,56.13791,1.8528947,596.23161,1.8528947,379.55456,1.8528947,63.9559900000001,1.8528947,960.33781,1.8528947,574.36512,1.8528947,421.52643,1.8528947,591.57379,1.8528947,610.01868
1.8731449,60.65616,1.8731449,865.07443,1.8731449,533.77193,1.8731449,47.90286,1.8731449,1158.11473,1.8731449,720.59963,1.8731449,56.7667800000001,1.8731449,597.83223,1.8731449,376.37643,1.8731449,63.11789,1.8731449,943.51243,1.8731449,562.35143,1.8731449,439.54831,1.8731449,607.60327,1.8731449,626.58997
1.8933951,62.13041,1.8933951,847.98231,1.8933951,523.26223,1.8933951,46.7428,1.8933951,1120.03491,1.8933951,695.98833,1.8933951,57.5806,1.8933951,595.33901,1.8933951,372.90263,1.8933951,64.26206,1.8933951,913.06741,1.8933951,544.08463,1.8933951,456.80569,1.8933951,622.47009,1.8933951,641.22467
1.9136453,63.2727700000001,1.9136453,781.42326,1.9136453,483.70461,1.9136453,51.64637,1.9136453,990.22296,1.9136453,617.86021,1.9136453,57.83759,1.9136453,554.77716,1.9136453,347.75191,1.9136453,66.28907,1.9136453,811.64736,1.9136453,490.22671,1.9136453,473.95477,1.9136453,636.12604,1.9136453,653.21899
1.9338955,58.6360500000001,1.9338955,819.07845,1.9338955,504.89035,1.9338955,56.792,1.9338955,1056.35885,1.9338955,659.64055,1.9338955,54.36225,1.9338955,584.64195,1.9338955,364.68425,1.9338955,65.22296,1.9338955,855.68705,1.9338955,517.61895,1.9338955,491.06152,1.9338955,661.10815,1.9338955,670.58905
1.9541457,59.0240799999999,1.9541457,803.99138,1.9541457,494.67823,1.9541457,63.7396,1.9541457,1021.10678,1.9541457,641.79943,1.9541457,55.33255,1.9541457,577.71858,1.9541457,359.97483,1.9541457,66.0342699999999,1.9541457,832.06028,1.9541457,504.97623,1.9541457,504.79501,1.9541457,677.73242,1.9541457,684.59937
1.9743959,64.05695,1.9743959,785.36767,1.9743959,483.13858,1.9743959,64.12671,1.9743959,977.91587,1.9743959,615.59318,1.9743959,52.0148899999999,1.9743959,570.85567,1.9743959,352.68428,1.9743959,67.4494,1.9743959,798.17857,1.9743959,486.16998,1.9743959,520.26886,1.9743959,695.82483,1.9743959,699.33282
1.9946461,62.2105800000001,1.9946461,732.07902,1.9946461,450.05049,1.9946461,60.8753700000001,1.9946461,857.09322,1.9946461,541.60659,1.9946461,47.9014900000001,1.9946461,541.87392,1.9946461,331.36459,1.9946461,72.4094900000001,1.9946461,712.42552,1.9946461,438.21769,1.9946461,537.73553,1.9946461,706.66248,1.9946461,710.91241
2.0148964,56.5391199999999,2.0148964,783.29344,2.0148964,476.45624,2.0148964,58.1443499999999,2.0148964,925.96974,2.0148964,579.76674,2.0148964,44.52271,2.0148964,589.28824,2.0148964,356.42814,2.0148964,71.1124299999999,2.0148964,764.08464,2.0148964,462.65744,2.0148964,553.10913,2.0148964,726.15576,2.0148964,725.66766
2.0351465,57.64612,2.0351465,777.99968,2.0351465,472.68627,2.0351465,60.1803,2.0351465,905.36728,2.0351465,565.05667,2.0351465,43.45154,2.0351465,594.17968,2.0351465,359.26597,2.0351465,68.12238,2.0351465,745.40788,2.0351465,450.98287,2.0351465,567.59875,2.0351465,739.14502,2.0351465,736.40503
2.0553968,61.3158599999999,2.0553968,759.35133,2.0553968,462.16415,2.0553968,61.78064,2.0553968,864.27263,2.0553968,538.78065,2.0553968,43.6166399999999,2.0553968,588.45883,2.0553968,356.27685,2.0553968,69.6891499999999,2.0553968,707.16413,2.0553968,430.06365,2.0553968,581.1333,2.0553968,750.35077,2.0553968,745.69885
2.0756469,60.79688,2.0756469,734.26331,2.0756469,444.92917,2.0756469,62.22961,2.0756469,791.66031,2.0756469,494.21877,2.0756469,43.28113,2.0756469,577.32591,2.0756469,345.92357,2.0756469,69.21021,2.0756469,664.70361,2.0756469,405.95347,2.0756469,594.90039,2.0756469,756.50439,2.0756469,754.29883
2.0958972,63.55676,2.0958972,767.4136,2.0958972,462.52451,2.0958972,62.7748399999999,2.0958972,839.9882,2.0958972,521.50961,2.0958972,45.48303,2.0958972,610.5157,2.0958972,362.10331,2.0958972,70.46661,2.0958972,703.455,2.0958972,425.36831,2.0958972,605.21167,2.0958972,772.5307,2.0958972,765.58569
2.1161473,65.93719,2.1161473,753.1537,2.1161473,452.75016,2.1161473,66.33643,2.1161473,814.9521,2.1161473,505.08556,2.1161473,50.07629,2.1161473,612.392,2.1161473,361.46266,2.1161473,74.32916,2.1161473,684.8556,2.1161473,413.30906,2.1161473,614.64917,2.1161473,781.0174,2.1161473,775.09814
2.1363976,61.53235,2.1363976,729.99992,2.1363976,438.60427,2.1363976,66.31769,2.1363976,762.36352,2.1363976,474.14607,2.1363976,47.04053,2.1363976,608.48232,2.1363976,357.07597,2.1363976,77.5375999999999,2.1363976,636.00572,2.1363976,388.12847,2.1363976,626.1145,2.1363976,789.86658,2.1363976,784.72723
2.1566479,59.9446400000001,2.1566479,742.07681,2.1566479,444.32522,2.1566479,66.42541,2.1566479,731.41991,2.1566479,456.80772,2.1566479,46.98632,2.1566479,635.26561,2.1566479,370.04602,2.1566479,77.7569500000001,2.1566479,617.47611,2.1566479,379.27922,2.1566479,637.18134,2.1566479,795.95129,2.1566479,793.22998
2.176898,57.07142,2.176898,778.9119,2.176898,463.9586,2.176898,69.73041,2.176898,747.519,2.176898,466.6208,2.176898,42.97712,2.176898,675.3834,2.176898,392.17,2.176898,76.6012,2.176898,629.4633,2.176898,386.9907,2.176898,648.55627,2.176898,805.284,2.176898,801.1817
2.1971483,59.97144,2.1971483,792.12833,2.1971483,468.88527,2.1971483,71.04029,2.1971483,728.99453,2.1971483,455.19387,2.1971483,40.02228,2.1971483,694.81023,2.1971483,403.13787,2.1971483,79.10816,2.1971483,619.70923,2.1971483,382.80887,2.1971483,659.77441,2.1971483,811.00647,2.1971483,807.50983
2.2173984,61.26776,2.2173984,754.48958,2.2173984,447.76409,2.2173984,69.01013,2.2173984,660.03108,2.2173984,416.42459,2.2173984,39.08813,2.2173984,675.39848,2.2173984,392.06439,2.2173984,80.54553,2.2173984,571.95968,2.2173984,356.53209,2.2173984,672.6236,2.2173984,811.53632,2.2173984,812.57391
2.2376487,57.98371,2.2376487,781.12628,2.2376487,463.55525,2.2376487,68.63874,2.2376487,685.97408,2.2376487,430.70225,2.2376487,37.1339800000001,2.2376487,713.06808,2.2376487,412.69795,2.2376487,79.2977900000001,2.2376487,600.53518,2.2376487,369.92265,2.2376487,681.94836,2.2376487,823.76642,2.2376487,822.47815
2.2578988,54.98004,2.2578988,792.64722,2.2578988,469.50804,2.2578988,68.0335700000001,2.2578988,688.09432,2.2578988,429.17404,2.2578988,34.0679300000001,2.2578988,744.49792,2.2578988,426.75654,2.2578988,77.57867,2.2578988,601.76242,2.2578988,367.69144,2.2578988,691.3371,2.2578988,834.59058,2.2578988,831.23346
2.2781491,59.96827,2.2781491,803.54093,2.2781491,472.76283,2.2781491,71.8345999999999,2.2781491,665.95733,2.2781491,414.64893,2.2781491,39.23713,2.2781491,772.51643,2.2781491,439.50253,2.2781491,82.9078999999999,2.2781491,583.34443,2.2781491,356.43033,2.2781491,696.16119,2.2781491,841.28107,2.2781491,837.71777
2.2983992,62.89301,2.2983992,796.95303,2.2983992,468.03986,2.2983992,72.88312,2.2983992,603.15543,2.2983992,376.85226,2.2983992,41.42328,2.2983992,787.49593,2.2983992,445.34706,2.2983992,85.2677,2.2983992,532.38353,2.2983992,328.99906,2.2983992,703.71893,2.2983992,842.66187,2.2983992,843.04144
2.3186495,61.13074,2.3186495,900.10368,2.3186495,524.46371,2.3186495,71.3391099999999,2.3186495,648.17368,2.3186495,400.58011,2.3186495,42.03277,2.3186495,899.32728,2.3186495,507.15371,2.3186495,82.9893199999999,2.3186495,562.93968,2.3186495,344.83881,2.3186495,711.93506,2.3186495,851.64282,2.3186495,848.92499
2.3388999,62.5364400000001,2.3388999,928.78898,2.3388999,539.26374,2.3388999,69.2519,2.3388999,627.29198,2.3388999,388.89684,2.3388999,43.38459,2.3388999,940.79408,2.3388999,531.64304,2.3388999,84.6348300000001,2.3388999,548.47658,2.3388999,338.20234,2.3388999,719.79498,2.3388999,856.97992,2.3388999,853.88226
2.3591499,66.85791,2.3591499,952.10284,2.3591499,553.01944,2.3591499,68.20642,2.3591499,608.40764,2.3591499,378.23074,2.3591499,40.21326,2.3591499,981.67514,2.3591499,553.35734,2.3591499,82.70148,2.3591499,534.97724,2.3591499,332.53474,2.3591499,729.33972,2.3591499,860.23566,2.3591499,858.69446
2.3794003,70.2565899999999,2.3794003,931.28409,2.3794003,543.04874,2.3794003,68.3450899999999,2.3794003,557.05939,2.3794003,351.38784,2.3794003,38.7152699999999,2.3794003,986.99069,2.3794003,555.92724,2.3794003,80.82153,2.3794003,503.64719,2.3794003,318.24194,2.3794003,736.26294,2.3794003,865.73761,2.3794003,862.35706
2.3996503,69.37281,2.3996503,1024.80087,2.3996503,595.64412,2.3996503,67.4195000000001,2.3996503,595.65007,2.3996503,375.07432,2.3996503,34.83448,2.3996503,1099.28827,2.3996503,619.73412,2.3996503,80.9941399999999,2.3996503,541.76187,2.3996503,339.93292,2.3996503,743.58685,2.3996503,877.43903,2.3996503,868.30438
2.4199007,71.27692,2.4199007,1101.36674,2.4199007,641.72156,2.4199007,66.5922899999999,2.4199007,595.67844,2.4199007,374.71886,2.4199007,34.49317,2.4199007,1207.90504,2.4199007,684.52156,2.4199007,82.8791600000001,2.4199007,543.09734,2.4199007,341.56466,2.4199007,750.02032,2.4199007,879.70996,2.4199007,870.96814
2.4401507,68.75751,2.4401507,1182.27461,2.4401507,693.377,2.4401507,64.75019,2.4401507,582.45841,2.4401507,364.8173,2.4401507,34.29706,2.4401507,1339.11611,2.4401507,770.6603,2.4401507,81.1639400000002,2.4401507,526.80441,2.4401507,332.262,2.4401507,758.53918,2.4401507,883.29279,2.4401507,875.8653
2.4604011,66.99768,2.4604011,1300.71711,2.4604011,770.28989,2.4604011,67.6082200000001,2.4604011,551.13451,2.4604011,349.81669,2.4604011,36.62555,2.4604011,1530.75931,2.4604011,908.53359,2.4604011,84.5024400000001,2.4604011,501.88361,2.4604011,320.57489,2.4604011,762.77435,2.4604011,887.05609,2.4604011,881.69281
2.4806511,70.38995,2.4806511,1541.59873,2.4806511,914.10287,2.4806511,71.8850700000001,2.4806511,586.97603,2.4806511,374.25677,2.4806511,38.75018,2.4806511,1884.16613,2.4806511,1126.33867,2.4806511,87.95123,2.4806511,536.23893,2.4806511,340.93637,2.4806511,764.29175,2.4806511,893.57947,2.4806511,885.39093
2.5009015,70.0561499999999,2.5009015,1704.5696,2.5009015,1002.80771,2.5009015,72.4791899999999,2.5009015,572.1819,2.5009015,369.39871,2.5009015,37.1484400000001,2.5009015,2160.638,2.5009015,1264.89131,2.5009015,82.7331599999999,2.5009015,529.6224,2.5009015,337.22011,2.5009015,771.38214,2.5009015,897.1889,2.5009015,887.96149
2.5211518,72.5339300000001,2.5211518,1883.38829,2.5211518,1099.58728,2.5211518,70.2875900000002,2.5211518,552.03379,2.5211518,356.17388,2.5211518,35.43267,2.5211518,2464.13039,2.5211518,1409.68848,2.5211518,79.3388000000001,2.5211518,517.10749,2.5211518,329.19478,2.5211518,779.15186,2.5211518,898.96161,2.5211518,889.34692
2.5414019,78.5183099999999,2.5414019,2313.27463,2.5414019,1350.62625,2.5414019,71.2641,2.5414019,567.82963,2.5414019,362.97985,2.5414019,36.76453,2.5414019,3080.09183,2.5414019,1755.26175,2.5414019,87.19843,2.5414019,541.17593,2.5414019,343.60075,2.5414019,781.27063,2.5414019,901.10107,2.5414019,891.13965
2.5616522,78.6922,2.5616522,3085.24537,2.5616522,1910.99562,2.5616522,75.2548200000001,2.5616522,601.93057,2.5616522,379.00492,2.5616522,33.9640500000001,2.5616522,4643.17457,2.5616522,2689.31172,2.5616522,88.85766,2.5616522,576.78177,2.5616522,359.72592,2.5616522,783.64667,2.5616522,903.50073,2.5616522,893.83618
2.5819023,77.56958,2.5819023,4072.82668,2.5819023,2480.93681,2.5819023,77.76026,2.5819023,613.43938,2.5819023,382.29631,2.5819023,36.13123,2.5819023,6254.60548,2.5819023,3557.93581,2.5819023,87.59815,2.5819023,588.01398,2.5819023,363.79111,2.5819023,785.84344,2.5819023,903.43842,2.5819023,894.96259
2.6021526,77.3981299999999,2.6021526,5065.9244,2.6021526,2941.44102,2.6021526,75.0220299999999,2.6021526,595.3176,2.6021526,368.65152,2.6021526,35.8790899999999,2.6021526,7862.735,2.6021526,4322.83782,2.6021526,86.88348,2.6021526,567.2903,2.6021526,351.87492,2.6021526,789.65253,2.6021526,902.2113,2.6021526,896.22668
2.6224027,80.73572,2.6224027,6252.02824,2.6224027,3500.85785,2.6224027,70.80432,2.6224027,624.01804,2.6224027,381.94925,2.6224027,31.40259,2.6224027,9925.62344,2.6224027,5222.35145,2.6224027,84.50324,2.6224027,588.28884,2.6224027,360.74175,2.6224027,794.70245,2.6224027,908.54156,2.6224027,899.27155
2.642653,80.00672,2.642653,7142.85345,2.642653,3934.02743,2.642653,72.4231600000001,2.642653,641.59085,2.642653,391.87143,2.642653,29.0071500000001,2.642653,11383.06095,2.642653,5889.54353,2.642653,83.36481,2.642653,604.17085,2.642653,368.19003,2.642653,799.48083,2.642653,912.58405,2.642653,900.68597
2.6629031,77.5899699999999,2.6629031,7783.69228,2.6629031,4249.76603,2.6629031,71.55365,2.6629031,653.23738,2.6629031,399.08353,2.6629031,28.3379499999999,2.6629031,12333.81728,2.6629031,6413.67623,2.6629031,81.4905999999999,2.6629031,619.56418,2.6629031,377.11403,2.6629031,803.21881,2.6629031,914.30872,2.6629031,902.23297
2.6831534,75.6156,2.6831534,7750.53428,2.6831534,4236.4716,2.6831534,70.5236799999999,2.6831534,642.42808,2.6831534,393.3423,2.6831534,29.1668100000001,2.6831534,12558.19848,2.6831534,6540.4467,2.6831534,82.33539,2.6831534,622.50658,2.6831534,379.3641,2.6831534,805.74017,2.6831534,914.43152,2.6831534,903.0318
2.7034037,72.58429,2.7034037,8873.10967,2.7034037,4774.16014,2.7034037,72.768,2.7034037,765.21937,2.7034037,461.47984,2.7034037,28.66205,2.7034037,13776.09027,2.7034037,7151.13674,2.7034037,84.0087900000001,2.7034037,753.13237,2.7034037,448.14894,2.7034037,807.96741,2.7034037,917.87573,2.7034037,904.59766
2.7236538,71.2561600000002,2.7236538,9197.47578,2.7236538,4927.12648,2.7236538,75.0816600000001,2.7236538,828.29898,2.7236538,497.11258,2.7236538,27.06006,2.7236538,14135.25378,2.7236538,7377.04048,2.7236538,87.81378,2.7236538,832.34528,2.7236538,492.59238,2.7236538,809.66968,2.7236538,920.10822,2.7236538,905.41162
2.7439041,70.89874,2.7439041,9193.23306,2.7439041,4919.88033,2.7439041,78.40802,2.7439041,868.32956,2.7439041,520.44613,2.7439041,26.8186,2.7439041,14041.79006,2.7439041,7368.86673,2.7439041,91.55505,2.7439041,888.37496,2.7439041,525.45303,2.7439041,810.73352,2.7439041,920.30994,2.7439041,905.27197
2.7641542,71.4743,2.7641542,9065.16822,2.7641542,4857.95559,2.7641542,84.2323,2.7641542,880.32882,2.7641542,528.22599,2.7641542,31.6561899999999,2.7641542,13909.31352,2.7641542,7283.18269,2.7641542,93.7211899999999,2.7641542,923.06082,2.7641542,543.43119,2.7641542,809.57294,2.7641542,918.34448,2.7641542,904.28851
2.7844045,69.94049,2.7844045,9722.14834,2.7844045,5178.33643,2.7844045,90.4379899999999,2.7844045,1045.88524,2.7844045,619.84203,2.7844045,34.0661,2.7844045,14240.90134,2.7844045,7459.33593,2.7844045,95.0626799999999,2.7844045,1089.06704,2.7844045,628.27773,2.7844045,808.92975,2.7844045,922.74866,2.7844045,905.82617
2.8046546,67.13361,2.8046546,9592.64305,2.8046546,5103.46343,2.8046546,87.83502,2.8046546,1220.70535,2.8046546,714.24343,2.8046546,30.4663699999999,2.8046546,13781.01005,2.8046546,7182.63773,2.8046546,92.15143,2.8046546,1255.37215,2.8046546,715.56053,2.8046546,812.52899,2.8046546,924.06195,2.8046546,906.51367
2.8249049,62.67553,2.8249049,9380.93565,2.8249049,4978.94269,2.8249049,84.2170400000001,2.8249049,1493.99345,2.8249049,865.41609,2.8249049,27.1379400000001,2.8249049,13130.66065,2.8249049,6860.79379,2.8249049,90.63605,2.8249049,1552.28035,2.8249049,869.90659,2.8249049,817.13135,2.8249049,923.29535,2.8249049,906.94891
2.845155,60.3438700000001,2.845155,8995.13274,2.845155,4794.11095,2.845155,81.4675299999999,2.845155,1899.94254,2.845155,1094.84085,2.845155,24.4280999999999,2.845155,12269.71404,2.845155,6484.06945,2.845155,91.3264099999999,2.845155,2022.16964,2.845155,1121.26775,2.845155,820.82764,2.845155,922.04596,2.845155,907.66595
2.8654053,61.56623,2.8654053,8897.76854,2.8654053,4751.54511,2.8654053,80.7036800000001,2.8654053,2624.51704,2.8654053,1500.56151,2.8654053,25.47803,2.8654053,11747.35114,2.8654053,6256.86591,2.8654053,92.3853800000001,2.8654053,2790.44114,2.8654053,1534.73851,2.8654053,820.55621,2.8654053,923.59186,2.8654053,908.35089
2.8856556,61.45849,2.8856556,8276.87945,2.8856556,4429.17868,2.8856556,83.6698,2.8856556,3202.05035,2.8856556,1858.23098,2.8856556,25.53955,2.8856556,10667.80205,2.8856556,5651.66158,2.8856556,92.72101,2.8856556,3458.02545,2.8856556,1893.08108,2.8856556,820.03589,2.8856556,922.31195,2.8856556,907.04102
2.9059057,59.0740999999999,2.9059057,7252.40749,2.9059057,3877.28269,2.9059057,85.57489,2.9059057,3586.54129,2.9059057,2099.19799,2.9059057,26.9407899999999,2.9059057,9142.20819,2.9059057,4831.67529,2.9059057,90.0038999999999,2.9059057,3899.34249,2.9059057,2127.44969,2.9059057,820.74756,2.9059057,922.72681,2.9059057,907.97021
2.926156,55.0993,2.926156,6206.03131,2.926156,3350.79014,2.926156,84.51965,2.926156,3912.96201,2.926156,2219.16764,2.926156,27.0974699999999,2.926156,7638.30231,2.926156,4112.12754,2.926156,85.0244699999999,2.926156,4189.12901,2.926156,2282.35734,2.926156,823.2428,2.926156,923.88519,2.926156,908.84216
2.9464061,56.16968,2.9464061,4910.84393,2.9464061,2661.73762,2.9464061,83.22754,2.9464061,4213.38693,2.9464061,2375.54112,2.9464061,26.9019799999999,2.9464061,6255.52023,2.9464061,3404.61872,2.9464061,86.3710299999999,2.9464061,4403.11683,2.9464061,2394.10992,2.9464061,824.50635,2.9464061,921.89777,2.9464061,906.90668
2.9666564,55.1909800000001,2.9666564,3506.72386,2.9666564,1906.37535,2.9666564,79.35938,2.9666564,4036.71896,2.9666564,2287.63065,2.9666564,26.8032900000002,2.9666564,4450.42356,2.9666564,2435.38485,2.9666564,86.5688500000001,2.9666564,4206.49686,2.9666564,2283.64895,2.9666564,826.35449,2.9666564,920.36304,2.9666564,905.33905
