,ip (90-10),,oop (90-10),,azi (90-10),,ip (90-10),,oop (90-10),,azi (90-10),,ip (95-05),,oop (95-05),,azi (95-05),,ip (95-05),,oop (95-05),,azi (95-05),,ip,,oop,,azi,,ip,,oop,,ip,,oop
,PCE doped,,PCE doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,PCE doped,,PCE doped,,PCE doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,back,,back,,back,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped
1.2453882,5.522888,1.2453882,22.060972,1.2453882,17.74194,1.2453882,4.818166,1.2453882,17.304872,1.2453882,14.323445,1.2453882,7.320325,1.2453882,24.039968,1.2453882,19.703431,1.2453882,2.983295,1.2453882,12.978167,1.2453882,10.17804,1.2453882,20.389132,1.2453882,21.342043,1.2453882,27.442287,1.2453882,16.7405576,1.2453882,68.4739904,1.2453882,12.2205726,1.2453882,49.8070974
1.2656384,5.499733,1.2656384,23.030072,1.2656384,21.067595,1.2656384,4.648617,1.2656384,18.277825,1.2656384,16.833338,1.2656384,7.26135300000001,1.2656384,25.178727,1.2656384,22.672899,1.2656384,3.224978,1.2656384,13.334546,1.2656384,12.056379,1.2656384,20.521862,1.2656384,21.864635,1.2656384,31.183218,1.2656384,17.3557986,1.2656384,72.110537,1.2656384,11.9948596,1.2656384,52.09186
1.2858886,6.22897300000001,1.2858886,24.264486,1.2858886,24.570468,1.2858886,5.28306,1.2858886,19.037737,1.2858886,19.580467,1.2858886,7.61151100000001,1.2858886,26.123991,1.2858886,25.753109,1.2858886,3.64008700000001,1.2858886,13.815703,1.2858886,13.687484,1.2858886,20.295134,1.2858886,22.486307,1.2858886,35.953835,1.2858886,17.5727192,1.2858886,75.6193416,1.2858886,12.4153862,1.2858886,54.6183376
1.3061389,6.481214,1.3061389,25.296362,1.3061389,26.891476,1.3061389,5.533201,1.3061389,19.655832,1.3061389,21.47593,1.3061389,7.787324,1.3061389,27.586103,1.3061389,28.25755,1.3061389,3.411586,1.3061389,14.669428,1.3061389,14.793755,1.3061389,20.64119,1.3061389,23.023352,1.3061389,41.84679,1.3061389,17.902798,1.3061389,79.0441676,1.3061389,12.890988,1.3061389,57.8566956
1.3263891,6.27697,1.3263891,26.492131,1.3263891,28.286884,1.3263891,5.43364,1.3263891,20.058811,1.3263891,22.681263,1.3263891,7.826143,1.3263891,28.926346,1.3263891,30.370121,1.3263891,3.192242,1.3263891,15.620518,1.3263891,15.11018,1.3263891,20.762882,1.3263891,23.536514,1.3263891,48.902424,1.3263891,18.0772216,1.3263891,83.9051432,1.3263891,12.9278106,1.3263891,62.1996952
1.3466393,6.654384,1.3466393,27.849572,1.3466393,30.457146,1.3466393,5.614975,1.3466393,21.21341,1.3466393,24.720856,1.3466393,7.916584,1.3466393,30.006691,1.3466393,32.508507,1.3466393,3.216812,1.3466393,16.39793,1.3466393,15.542007,1.3466393,20.897936,1.3466393,23.845596,1.3466393,56.293129,1.3466393,18.4564738,1.3466393,89.0694648,1.3466393,13.3080818,1.3466393,65.9302448
1.3668895,7.14867,1.3668895,28.999267,1.3668895,33.567566,1.3668895,5.389671,1.3668895,22.217819,1.3668895,26.978393,1.3668895,7.97435700000001,1.3668895,30.360675,1.3668895,34.805588,1.3668895,3.313234,1.3668895,17.163753,1.3668895,17.425834,1.3668895,21.647751,1.3668895,24.465569,1.3668895,64.163521,1.3668895,18.7519358,1.3668895,93.2514772,1.3668895,13.7912158,1.3668895,69.0545102
1.3871397,6.909355,1.3871397,31.218967,1.3871397,37.715,1.3871397,5.066373,1.3871397,23.74134,1.3871397,29.01559,1.3871397,7.845277,1.3871397,31.832668,1.3871397,38.11214,1.3871397,3.519546,1.3871397,18.857357,1.3871397,19.603149,1.3871397,22.3578,1.3871397,25.170216,1.3871397,73.39193,1.3871397,19.397233,1.3871397,101.2408408,1.3871397,13.813638,1.3871397,75.2023008
1.4073899,6.40262,1.4073899,33.486115,1.4073899,40.848587,1.4073899,5.235729,1.4073899,25.109723,1.4073899,31.209257,1.4073899,7.616487,1.4073899,33.706784,1.4073899,41.225447,1.4073899,3.102091,1.4073899,20.925988,1.4073899,21.282697,1.4073899,22.813061,1.4073899,26.208675,1.4073899,84.140953,1.4073899,19.1877728,1.4073899,112.99605,1.4073899,13.8869958,1.4073899,84.1591
1.4276401,6.288813,1.4276401,36.242542,1.4276401,44.552343,1.4276401,5.452797,1.4276401,26.891926,1.4276401,33.699223,1.4276401,6.91268900000001,1.4276401,36.591934,1.4276401,44.638393,1.4276401,2.622704,1.4276401,23.754249,1.4276401,23.925573,1.4276401,23.37166,1.4276401,27.540581,1.4276401,96.301247,1.4276401,18.089861,1.4276401,129.3046828,1.4276401,13.731573,1.4276401,96.7541128
1.4478903,6.978764,1.4478903,40.649675,1.4478903,49.45123,1.4478903,5.408268,1.4478903,29.888056,1.4478903,36.82741,1.4478903,7.298031,1.4478903,40.956316,1.4478903,49.69299,1.4478903,2.754936,1.4478903,27.723657,1.4478903,26.631,1.4478903,23.723877,1.4478903,28.93524,1.4478903,109.1463,1.4478903,18.0529426,1.4478903,151.235862,1.4478903,13.6584766,1.4478903,113.733802
1.4681405,7.335838,1.4681405,55.599755,1.4681405,59.83996,1.4681405,5.454298,1.4681405,39.930596,1.4681405,43.28212,1.4681405,7.831316,1.4681405,54.616616,1.4681405,60.03875,1.4681405,3.084781,1.4681405,43.896393,1.4681405,34.69966,1.4681405,24.3501,1.4681405,32.50592,1.4681405,123.37691,1.4681405,18.230686,1.4681405,234.051456,1.4681405,13.410762,1.4681405,177.581976
1.4883908,8.543086,1.4883908,143.847012,1.4883908,107.46429,1.4883908,7.28461300000001,1.4883908,97.039102,1.4883908,75.83645,1.4883908,9.046484,1.4883908,128.737222,1.4883908,101.50151,1.4883908,4.008769,1.4883908,146.561382,1.4883908,86.09617,1.4883908,26.017324,1.4883908,49.624668,1.4883908,144.04468,1.4883908,18.9712922,1.4883908,796.7882284,1.4883908,13.6226522,1.4883908,624.2996984
1.508641,13.930764,1.508641,305.881801,1.508641,199.82416,1.508641,12.196911,1.508641,201.456361,1.508641,138.61951,1.508641,14.295052,1.508641,266.511961,1.508641,183.89944,1.508641,8.708611,1.508641,326.374141,1.508641,184.61609,1.508641,30.152618,1.508641,84.736389,1.508641,174.3808,1.508641,23.7413124,1.508641,2152.0253332,1.508641,17.1359194,1.508641,1624.9795332
1.5288912,25.076698,1.5288912,500.7921,1.5288912,317.30193,1.5288912,20.621357,1.5288912,325.97651,1.5288912,219.60256,1.5288912,24.834366,1.5288912,438.05534,1.5288912,292.67659,1.5288912,17.226475,1.5288912,531.31578,1.5288912,307.62462,1.5288912,42.076111,1.5288912,134.96596,1.5288912,213.17903,1.5288912,35.9188458,1.5288912,3951.712748,1.5288912,25.7751768,1.5288912,2866.732748
1.5491414,41.886157,1.5491414,713.64172,1.5491414,435.88187,1.5491414,33.090923,1.5491414,467.83526,1.5491414,306.11972,1.5491414,40.633047,1.5491414,612.8255,1.5491414,393.59097,1.5491414,27.443089,1.5491414,730.32373,1.5491414,422.48813,1.5491414,62.430973,1.5491414,196.58954,1.5491414,257.2388,1.5491414,57.9701424,1.5491414,4816.377752,1.5491414,41.3959224,1.5491414,3737.775852
1.5693916,55.362212,1.5693916,762.7249,1.5693916,457.90106,1.5693916,44.177812,1.5693916,502.79534,1.5693916,325.84399,1.5693916,53.795132,1.5693916,649.39147,1.5693916,411.26178,1.5693916,34.202602,1.5693916,753.13481,1.5693916,434.32373,1.5693916,86.886398,1.5693916,231.21205,1.5693916,288.1532,1.5693916,78.7093424,1.5693916,4926.05384,1.5693916,56.3725824,1.5693916,3833.41564
1.5896418,61.18024,1.5896418,746.24693,1.5896418,441.49372,1.5896418,49.16042,1.5896418,497.40149,1.5896418,318.41474,1.5896418,60.94539,1.5896418,627.08875,1.5896418,392.50379,1.5896418,34.69253,1.5896418,708.58771,1.5896418,405.52643,1.5896418,115.47877,1.5896418,258.79077,1.5896418,315.58148,1.5896418,90.116076,1.5896418,4726.232776,1.5896418,65.976956,1.5896418,3714.128076
1.609892,62.26889,1.609892,674.98981,1.609892,400.89355,1.609892,48.20453,1.609892,452.73914,1.609892,289.30389,1.609892,64.17411,1.609892,566.12903,1.609892,356.29046,1.609892,32.15322,1.609892,618.61981,1.609892,355.40167,1.609892,144.04565,1.609892,283.71356,1.609892,340.28577,1.609892,97.5824800000001,1.609892,3964.956828,1.609892,71.81465,1.609892,3224.995628
1.6301422,59.41858,1.6301422,699.80948,1.6301422,412.64927,1.6301422,47.60027,1.6301422,478.5054,1.6301422,302.38407,1.6301422,63.09525,1.6301422,574.50393,1.6301422,359.47751,1.6301422,28.66718,1.6301422,630.27371,1.6301422,361.74472,1.6301422,170.14917,1.6301422,328.37192,1.6301422,372.548,1.6301422,102.989696,1.6301422,4229.480096,1.6301422,74.688156,1.6301422,3362.086496
1.6503924,58.56428,1.6503924,663.76823,1.6503924,391.99512,1.6503924,47.23115,1.6503924,459.35986,1.6503924,291.22156,1.6503924,62.02099,1.6503924,537.85235,1.6503924,337.90711,1.6503924,25.66708,1.6503924,581.60235,1.6503924,333.59845,1.6503924,195.70096,1.6503924,355.45447,1.6503924,397.06726,1.6503924,108.250368,1.6503924,4020.588436,1.6503924,78.359288,1.6503924,3163.175836
1.6706427,58.54472,1.6706427,627.59177,1.6706427,370.8443,1.6706427,43.8596,1.6706427,438.04413,1.6706427,276.95642,1.6706427,59.49657,1.6706427,501.72284,1.6706427,314.69446,1.6706427,22.23207,1.6706427,534.85229,1.6706427,304.01568,1.6706427,221.50734,1.6706427,378.73523,1.6706427,420.95685,1.6706427,111.146662,1.6706427,3821.944524,1.6706427,81.087462,1.6706427,3010.046524
1.6908929,56.0025,1.6908929,568.14343,1.6908929,338.98325,1.6908929,40.93448,1.6908929,395.35675,1.6908929,252.97385,1.6908929,55.60065,1.6908929,457.2323,1.6908929,286.61777,1.6908929,18.78833,1.6908929,470.65387,1.6908929,266.51389,1.6908929,246.74185,1.6908929,399.6897,1.6908929,442.26669,1.6908929,114.63469,1.6908929,3357.34846,1.6908929,83.98137,1.6908929,2588.03056
1.7111431,52.82123,1.7111431,573.3212,1.7111431,341.91547,1.7111431,39.59973,1.7111431,406.85569,1.7111431,261.16809,1.7111431,54.6406300000001,1.7111431,450.03488,1.7111431,282.57123,1.7111431,14.38251,1.7111431,467.46238,1.7111431,262.89191,1.7111431,270.1918,1.7111431,434.7095,1.7111431,468.23474,1.7111431,115.6926,1.7111431,3532.6045,1.7111431,89.22217,1.7111431,2742.1479
1.7313933,49.64804,1.7313933,553.41346,1.7313933,327.92813,1.7313933,40.10861,1.7313933,398.32663,1.7313933,254.39029,1.7313933,55.9269699999999,1.7313933,428.32681,1.7313933,269.69986,1.7313933,8.69057999999996,1.7313933,437.83444,1.7313933,243.98044,1.7313933,293.76172,1.7313933,459.65134,1.7313933,490.93588,1.7313933,116.601106,1.7313933,3423.961392,1.7313933,92.948366,1.7313933,2658.021392
1.7516435,48.2729200000001,1.7516435,509.84882,1.7516435,301.83359,1.7516435,39.2834500000001,1.7516435,371.86469,1.7516435,235.37613,1.7516435,55.1716,1.7516435,391.96015,1.7516435,246.76504,1.7516435,5.24225000000001,1.7516435,389.98395,1.7516435,214.50204,1.7516435,316.97549,1.7516435,477.68347,1.7516435,510.75998,1.7516435,119.246112,1.7516435,3116.748136,1.7516435,92.1146420000001,1.7516435,2421.338136
1.7718937,47.03991,1.7718937,490.05204,1.7718937,287.87317,1.7718937,34.93908,1.7718937,359.18021,1.7718937,224.57306,1.7718937,49.77676,1.7718937,372.59287,1.7718937,233.85712,1.7718937,2.32397000000003,1.7718937,364.85294,1.7718937,198.22034,1.7718937,339.59949,1.7718937,501.29745,1.7718937,532.19476,1.7718937,122.710292,1.7718937,2950.18886,1.7718937,89.876332,1.7718937,2253.73336
1.7921439,42.4170799999999,1.7921439,495.37535,1.7921439,288.94769,1.7921439,28.93609,1.7921439,368.18591,1.7921439,227.21814,1.7921439,44.7366,1.7921439,365.17389,1.7921439,228.28802,1.7921439,-3.08857000000006,1.7921439,355.58551,1.7921439,190.21264,1.7921439,363.56998,1.7921439,529.46735,1.7921439,555.38257,1.7921439,121.885274,1.7921439,3059.05078,1.7921439,85.9695039999999,1.7921439,2348.96018
1.8123941,41.8831200000001,1.8123941,476.38378,1.8123941,275.63922,1.8123941,27.8034700000001,1.8123941,355.23273,1.8123941,219.33331,1.8123941,44.2134100000001,1.8123941,347.1142,1.8123941,216.16718,1.8123941,-7.14562999999998,1.8123941,322.19483,1.8123941,169.24072,1.8123941,384.21521,1.8123941,549.39282,1.8123941,573.59149,1.8123941,125.692358,1.8123941,2924.798716,1.8123941,91.5509980000001,1.8123941,2248.352916
1.8326443,40.62664,1.8326443,440.73411,1.8326443,252.32062,1.8326443,27.15777,1.8326443,324.41181,1.8326443,201.45771,1.8326443,45.70846,1.8326443,325.30365,1.8326443,200.586,1.8326443,-10.71796,1.8326443,275.36078,1.8326443,141.81293,1.8326443,403.47031,1.8326443,565.69769,1.8326443,589.73254,1.8326443,134.573848,1.8326443,2605.265772,1.8326443,98.0757380000001,1.8326443,1986.667672
1.8528947,36.74963,1.8528947,446.53031,1.8528947,254.39172,1.8528947,25.4588000000001,1.8528947,333.81006,1.8528947,205.77704,1.8528947,42.89825,1.8528947,323.28693,1.8528947,197.67224,1.8528947,-13.3065500000001,1.8528947,274.42804,1.8528947,139.00842,1.8528947,421.52643,1.8528947,591.57379,1.8528947,610.01868,1.8528947,139.039314,1.8528947,2695.289952,1.8528947,103.826914,1.8528947,2047.060452
1.8731449,36.0852,1.8731449,432.93343,1.8731449,245.30493,1.8731449,24.6502399999999,1.8731449,331.52478,1.8731449,201.43029,1.8731449,38.41406,1.8731449,310.73108,1.8731449,190.38818,1.8731449,-14.58887,1.8731449,262.5307,1.8731449,129.66375,1.8731449,439.54831,1.8731449,607.60327,1.8731449,626.58997,1.8731449,138.490388,1.8731449,2645.861676,1.8731449,107.394508,1.8731449,2008.480576
1.8933951,35.21494,1.8933951,420.01681,1.8933951,237.22284,1.8933951,25.4304599999999,1.8933951,330.64099,1.8933951,197.13672,1.8933951,37.75968,1.8933951,301.06897,1.8933951,185.12164,1.8933951,-14.1173,1.8933951,247.06092,1.8933951,118.77777,1.8933951,456.80569,1.8933951,622.47009,1.8933951,641.22467,1.8933951,138.304792,1.8933951,2560.401092,1.8933951,107.745522,1.8933951,1939.493192
1.9136453,34.73249,1.9136453,389.08436,1.9136453,222.23456,1.9136453,21.88233,1.9136453,307.14349,1.9136453,181.81122,1.9136453,41.3255600000001,1.9136453,284.80584,1.9136453,176.45362,1.9136453,-14.6795,1.9136453,213.32886,1.9136453,100.89685,1.9136453,473.95477,1.9136453,636.12604,1.9136453,653.21899,1.9136453,138.051766,1.9136453,2278.298852,1.9136453,109.184206,1.9136453,1693.751052
1.9338955,28.97022,1.9338955,402.53275,1.9338955,230.01538,1.9338955,20.64395,1.9338955,321.75373,1.9338955,191.07813,1.9338955,39.97315,1.9338955,287.61658,1.9338955,176.17212,1.9338955,-18.1762699999999,1.9338955,212.29926,1.9338955,101.16168,1.9338955,491.06152,1.9338955,661.10815,1.9338955,670.58905,1.9338955,138.382736,1.9338955,2437.18532,1.9338955,110.662336,1.9338955,1818.41342
1.9541457,29.78305,1.9541457,397.14848,1.9541457,226.65283,1.9541457,23.89713,1.9541457,318.7912,1.9541457,189.40777,1.9541457,39.5819399999999,1.9541457,282.97632,1.9541457,172.15057,1.9541457,-20.772,1.9541457,194.30994,1.9541457,90.8541800000001,1.9541457,504.79501,1.9541457,677.73242,1.9541457,684.59937,1.9541457,146.756178,1.9541457,2384.725496,1.9541457,117.258438,1.9541457,1776.965996
1.9743959,29.9381099999999,1.9743959,385.88047,1.9743959,219.83844,1.9743959,21.46759,1.9743959,305.25747,1.9743959,182.09382,1.9743959,37.08246,1.9743959,273.12384,1.9743959,166.64118,1.9743959,-26.71277,1.9743959,172.1098,1.9743959,77.1873200000001,1.9743959,520.26886,1.9743959,695.82483,1.9743959,699.33282,1.9743959,153.402468,1.9743959,2308.952304,1.9743959,116.996768,1.9743959,1720.435704
1.9946461,26.0490800000001,1.9946461,364.42912,1.9946461,206.35212,1.9946461,18.61347,1.9946461,281.72595,1.9946461,169.05109,1.9946461,31.4735800000001,1.9946461,265.44335,1.9946461,160.87751,1.9946461,-27.6320099999999,1.9946461,145.85565,1.9946461,63.19916,1.9946461,537.73553,1.9946461,706.66248,1.9946461,710.91241,1.9946461,152.442274,1.9946461,2065.093624,1.9946461,113.336874,1.9946461,1508.689324
2.0148964,23.35419,2.0148964,388.02354,2.0148964,216.74927,2.0148964,16.05182,2.0148964,299.96684,2.0148964,177.30841,2.0148964,28.2193,2.0148964,280.09774,2.0148964,167.07672,2.0148964,-30.7526800000001,2.0148964,153.60864,2.0148964,64.93256,2.0148964,553.10913,2.0148964,726.15576,2.0148964,725.66766,2.0148964,146.118654,2.0148964,2234.568688,2.0148964,111.715944,2.0148964,1638.919488
2.0351465,23.23053,2.0351465,389.65968,2.0351465,216.9801,2.0351465,13.4688200000001,2.0351465,299.29578,2.0351465,175.33417,2.0351465,28.3045100000001,2.0351465,286.81608,2.0351465,170.73694,2.0351465,-31.26708,2.0351465,144.70654,2.0351465,59.1774899999999,2.0351465,567.59875,2.0351465,739.14502,2.0351465,736.40503,2.0351465,145.69614,2.0351465,2202.915176,2.0351465,113.69009,2.0351465,1603.065276
2.0553968,23.41504,2.0553968,381.49803,2.0553968,213.14209,2.0553968,12.2674599999999,2.0553968,287.31903,2.0553968,168.67926,2.0553968,29.29376,2.0553968,289.20513,2.0553968,172.92017,2.0553968,-31.9259000000001,2.0553968,130.40259,2.0553968,52.21039,2.0553968,581.1333,2.0553968,750.35077,2.0553968,745.69885,2.0553968,147.9523,2.0553968,2116.425776,2.0553968,115.66091,2.0553968,1528.706076
2.0756469,20.33093,2.0756469,381.12281,2.0756469,210.40851,2.0756469,13.01093,2.0756469,279.47001,2.0756469,163.23987,2.0756469,30.09241,2.0756469,294.34791,2.0756469,174.84735,2.0756469,-33.8809200000001,2.0756469,120.88355,2.0756469,45.2391899999999,2.0756469,594.90039,2.0756469,756.50439,2.0756469,754.29883,2.0756469,151.378562,2.0756469,1976.740832,2.0756469,115.255392,2.0756469,1395.160032
2.0958972,20.9425,2.0958972,399.2646,2.0958972,219.34369,2.0958972,13.55548,2.0958972,294.6281,2.0958972,170.45832,2.0958972,33.82831,2.0958972,302.7421,2.0958972,179.81891,2.0958972,-32.70892,2.0958972,118.70557,2.0958972,44.75605,2.0958972,605.21167,2.0958972,772.5307,2.0958972,765.58569,2.0958972,156.515346,2.0958972,2096.28176,2.0958972,115.796226,2.0958972,1477.10746
2.1161473,21.22925,2.1161473,400.9515,2.1161473,218.29737,2.1161473,16.41467,2.1161473,296.7715,2.1161473,169.67347,2.1161473,37.3508900000001,2.1161473,312.3111,2.1161473,183.96943,2.1161473,-32.7960800000001,2.1161473,107.77612,2.1161473,38.4463500000001,2.1161473,614.64917,2.1161473,781.0174,2.1161473,775.09814,2.1161473,158.426486,2.1161473,2057.72932,2.1161473,121.970496,2.1161473,1433.57842
2.1363976,17.32392,2.1363976,398.29592,2.1363976,215.30657,2.1363976,14.3151300000001,2.1363976,289.93602,2.1363976,164.29456,2.1363976,34.87476,2.1363976,323.50282,2.1363976,188.32477,2.1363976,-35.31439,2.1363976,94.1594200000001,2.1363976,30.03577,2.1363976,626.1145,2.1363976,789.86658,2.1363976,784.72723,2.1363976,157.28784,2.1363976,1953.771204,2.1363976,126.72418,2.1363976,1345.287504
2.1566479,17.0213600000001,2.1566479,411.65441,2.1566479,221.14102,2.1566479,10.9533,2.1566479,297.92871,2.1566479,165.54852,2.1566479,33.6992800000001,2.1566479,343.62671,2.1566479,199.01685,2.1566479,-38.607,2.1566479,93.40216,2.1566479,26.6452000000001,2.1566479,637.18134,2.1566479,795.95129,2.1566479,793.22998,2.1566479,159.449892,2.1566479,1935.185352,2.1566479,128.497142,2.1566479,1315.374352
2.176898,16.7565999999999,2.176898,430.3947,2.176898,232.1673,2.176898,9.34228999999994,2.176898,309.5047,2.176898,171.56946,2.176898,30.0027499999999,2.176898,365.192,2.176898,211.1907,2.176898,-40.11676,2.176898,97.46051,2.176898,27.79212,2.176898,648.55627,2.176898,805.284,2.176898,801.1817,2.176898,157.798206,2.176898,2009.812,2.176898,125.055596,2.176898,1362.3313
2.1971483,21.64215,2.1971483,450.14603,2.1971483,244.13907,2.1971483,9.06794000000002,2.1971483,314.26493,2.1971483,174.96972,2.1971483,29.29548,2.1971483,390.63203,2.1971483,224.30137,2.1971483,-39.5935,2.1971483,101.21716,2.1971483,28.4058199999998,2.1971483,659.77441,2.1971483,811.00647,2.1971483,807.50983,2.1971483,158.786208,2.1971483,1997.646436,2.1971483,123.510878,2.1971483,1340.333236
2.2173984,21.0169,2.2173984,460.96128,2.2173984,248.53429,2.2173984,6.72265000000005,2.2173984,306.03018,2.2173984,171.31708,2.2173984,31.38543,2.2173984,414.32698,2.2173984,235.84769,2.2173984,-41.86811,2.2173984,94.1677199999999,2.2173984,24.08588,2.2173984,672.6236,2.2173984,811.53632,2.2173984,812.57391,2.2173984,157.07012,2.2173984,1845.935216,2.2173984,123.55523,2.2173984,1212.008516
2.2376487,19.3501600000001,2.2376487,499.33548,2.2376487,266.71265,2.2376487,3.94769999999994,2.2376487,323.63388,2.2376487,179.14505,2.2376487,31.24231,2.2376487,457.91768,2.2376487,257.15565,2.2376487,-44.81164,2.2376487,95.29584,2.2376487,24.32947,2.2376487,681.94836,2.2376487,823.76642,2.2376487,822.47815,2.2376487,159.607768,2.2376487,1948.594296,2.2376487,123.695298,2.2376487,1260.182696
2.2578988,16.0213600000001,2.2578988,528.37742,2.2578988,279.47794,2.2578988,1.92444,2.2578988,332.71012,2.2578988,181.93244,2.2578988,32.49377,2.2578988,494.13302,2.2578988,274.14364,2.2578988,-47.6553399999999,2.2578988,95.3821399999999,2.2578988,23.3669400000001,2.2578988,691.3371,2.2578988,834.59058,2.2578988,831.23346,2.2578988,163.92124,2.2578988,1987.564304,2.2578988,122.34799,2.2578988,1267.516404
2.2781491,17.9712,2.2781491,557.22983,2.2781491,291.87463,2.2781491,3.41632000000004,2.2781491,337.09283,2.2781491,183.22843,2.2781491,38.30103,2.2781491,530.52963,2.2781491,292.50343,2.2781491,-43.3842100000001,2.2781491,96.56677,2.2781491,21.7065499999999,2.2781491,696.16119,2.2781491,841.28107,2.2781491,837.71777,2.2781491,172.362972,2.2781491,1978.341116,2.2781491,128.224802,2.2781491,1242.703416
2.2983992,20.8580400000001,2.2983992,574.62743,2.2983992,300.95486,2.2983992,3.75446,2.2983992,334.44433,2.2983992,180.38506,2.2983992,37.4544100000001,2.2983992,572.02163,2.2983992,313.23766,2.2983992,-43.6756,2.2983992,91.96185,2.2983992,17.5285100000001,2.2983992,703.71893,2.2983992,842.66187,2.2983992,843.04144,2.2983992,170.438084,2.2983992,1857.855356,2.2983992,126.614924,2.2983992,1130.470356
2.3186495,21.13244,2.3186495,646.39688,2.3186495,338.56841,2.3186495,5.26915999999994,2.3186495,364.25928,2.3186495,196.77451,2.3186495,32.31512,2.3186495,657.68388,2.3186495,358.87971,2.3186495,-43.84979,2.3186495,98.5423000000001,2.3186495,22.2122199999999,2.3186495,711.93506,2.3186495,851.64282,2.3186495,848.92499,2.3186495,167.110428,2.3186495,2020.668516,2.3186495,124.364148,2.3186495,1212.830816
