,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,rad,,rad,,rad,,rad
,PBTTT doped,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped,,PBTTT undoped,,PBTTT dedoped,,PBTTT dedoped,,PBTTT dedoped,,back,,back,,back,,doped,,undoped,,dedoped,,back
48.185387,0,48.185387,53.4617108,48.185387,53.5667824,48.185387,0,48.185387,67.4772208,48.185387,67.6434524,48.185387,0,48.185387,52.9792508,48.185387,53.5388424,48.185387,0,48.185387,69.039116,48.185387,68.991348,,,,,,,,
48.205635,0,48.205635,52.2966632,48.205635,52.3512972,48.205635,0,48.205635,66.3840932,48.205635,66.8023272,48.205635,0,48.205635,52.3011332,48.205635,52.9038772,48.205635,0,48.205635,69.474739,48.205635,69.468719,,,,,,,,
48.225883,0,48.225883,53.2040528,48.225883,52.961084,48.225883,0,48.225883,65.9976028,48.225883,66.248014,48.225883,0,48.225883,52.6214128,48.225883,52.597734,48.225883,0,48.225883,69.474106,48.225883,69.66333,,,,,,,,
48.246136,0,48.246136,52.5612368,48.246136,52.4603188,48.246136,0,48.246136,65.6265168,48.246136,65.7520688,48.246136,0,48.246136,51.7077368,48.246136,51.9815288,48.246136,0,48.246136,69.645561,48.246136,69.876526,,,,,,,,
48.266384,0,48.266384,52.54448,48.266384,52.9095952,48.266384,0,48.266384,66.05086,48.266384,66.1130852,48.266384,0,48.266384,52.39005,48.266384,52.6445752,48.266384,0,48.266384,70.06955,48.266384,70.172729,,,,,,,,
48.286636,0,48.286636,53.2755268,48.286636,53.430372,48.286636,0,48.286636,66.5964768,48.286636,66.707532,48.286636,0,48.286636,52.5971568,48.286636,53.086292,48.286636,0,48.286636,69.739761,48.286636,69.824715,,,,,,,,
48.306885,0,48.306885,52.9927856,48.306885,53.6056636,48.306885,0,48.306885,67.4189656,48.306885,67.6532036,48.306885,0,48.306885,52.9856256,48.306885,53.4940136,48.306885,0,48.306885,69.428162,48.306885,69.438622,,,,,,,,
48.327137,0,48.327137,53.74534,48.327137,53.7807604,48.327137,0,48.327137,68.09616,48.327137,68.0855004,48.327137,0,48.327137,54.33195,48.327137,54.3325504,48.327137,0,48.327137,69.373375,48.327137,69.520058,,,,,,,,
48.347385,0,48.347385,53.1676688,48.347385,53.1390388,48.347385,0,48.347385,68.6356388,48.347385,68.4632488,48.347385,0,48.347385,54.3090688,48.347385,54.0257388,48.347385,0,48.347385,69.452576,48.347385,69.757401,,,,,,,,
48.367638,0,48.367638,52.3841484,48.367638,52.631988,48.367638,0,48.367638,66.3496784,48.367638,66.841628,48.367638,0,48.367638,53.0470184,48.367638,52.846188,48.367638,0,48.367638,69.996193,48.367638,70.16626,,,,,,,,
48.387886,0,48.387886,52.7803324,48.387886,53.2870444,48.387886,0,48.387886,67.3136124,48.387886,67.7602644,48.387886,0,48.387886,53.2664924,48.387886,53.3143244,48.387886,0,48.387886,69.869873,48.387886,69.932838,,,,,,,,
48.408138,0,48.408138,53.0719964,48.408138,53.4793596,48.408138,0,48.408138,68.0204364,48.408138,68.3051896,48.408138,0,48.408138,53.7860864,48.408138,53.9299996,48.408138,0,48.408138,69.781403,48.408138,69.844467,,,,,,,,
48.428387,0,48.428387,53.2959564,48.428387,53.806522,48.428387,0,48.428387,67.3256964,48.428387,67.761342,48.428387,0,48.428387,54.9585464,48.428387,55.216942,48.428387,0,48.428387,69.172203,48.428387,69.29129,,,,,,,,
48.448639,0,48.448639,53.496194,48.448639,53.6949872,48.448639,0,48.448639,66.781634,48.448639,66.8553872,48.448639,0,48.448639,54.179174,48.448639,54.0905472,48.448639,0,48.448639,69.415405,48.448639,69.795044,,,,,,,,
48.468887,0,48.468887,53.3199996,48.468887,53.9781396,48.468887,0,48.468887,66.8274696,48.468887,67.2361896,48.468887,0,48.468887,53.1393596,48.468887,53.5660896,48.468887,0,48.468887,70.179192,48.468887,70.158867,,,,,,,,
48.48914,0,48.48914,53.0470292,48.48914,53.6207892,48.48914,0,48.48914,66.7731692,48.48914,67.2251192,48.48914,0,48.48914,53.7245692,48.48914,54.1016092,48.48914,0,48.48914,70.449684,48.48914,70.339684,,,,,,,,
48.509388,0,48.509388,52.430792,48.509388,52.981154,48.509388,0,48.509388,67.457512,48.509388,67.763594,48.509388,0,48.509388,53.920362,48.509388,54.195544,48.509388,0,48.509388,70.302765,48.509388,70.296005,,,,,,,,
48.52964,0,48.52964,52.3120684,48.52964,52.716532,48.52964,0,48.52964,67.5146584,48.52964,67.641052,48.52964,0,48.52964,53.4417084,48.52964,53.890212,48.52964,0,48.52964,70.527718,48.52964,70.477615,,,,,,,,
48.549889,0,48.549889,53.0055708,48.549889,53.4013112,48.549889,0,48.549889,67.8009008,48.549889,68.0381212,48.549889,0,48.549889,54.3868508,48.549889,54.5799612,48.549889,0,48.549889,70.522591,48.549889,70.463799,,,,,,,,
48.570137,0,48.570137,53.5148144,48.570137,53.8347604,48.570137,0,48.570137,68.5895644,48.570137,68.7868004,48.570137,0,48.570137,54.7741144,48.570137,54.7702304,48.570137,0,48.570137,69.954063,48.570137,70.066658,,,,,,,,
48.590389,0,48.590389,54.0815876,48.590389,54.5390036,48.590389,0,48.590389,69.2768076,48.590389,69.3731736,48.590389,0,48.590389,55.6286576,48.590389,55.5270936,48.590389,0,48.590389,69.764252,48.590389,69.806297,,,,,,,,
48.610638,0,48.610638,54.3241456,48.610638,54.6253452,48.610638,0,48.610638,69.0110356,48.610638,68.9321452,48.610638,0,48.610638,56.0018356,48.610638,55.6193252,48.610638,0,48.610638,69.770287,48.610638,69.990929,,,,,,,,
48.63089,0,48.63089,53.9480608,48.63089,54.1456404,48.63089,0,48.63089,68.2969408,48.63089,68.4177304,48.63089,0,48.63089,54.2521608,48.63089,54.1806304,48.63089,0,48.63089,70.242966,48.63089,70.202133,,,,,,,,
48.651138,0,48.651138,54.224558,48.651138,54.6367976,48.651138,0,48.651138,67.937738,48.651138,68.0913576,48.651138,0,48.651138,54.028408,48.651138,53.9185176,48.651138,0,48.651138,70.50531,48.651138,70.494827,,,,,,,,
48.671391,0,48.671391,53.649918,48.671391,54.2808312,48.671391,0,48.671391,68.132438,48.671391,68.8929512,48.671391,0,48.671391,53.804888,48.671391,54.3872412,48.671391,0,48.671391,71.05471,48.671391,70.810974,,,,,,,,
48.691639,0,48.691639,53.6998772,48.691639,54.0921184,48.691639,0,48.691639,67.9961572,48.691639,68.7539884,48.691639,0,48.691639,54.3797072,48.691639,55.0592984,48.691639,0,48.691639,70.994019,48.691639,70.899643,,,,,,,,
48.711891,0,48.711891,54.216364,48.711891,54.0924952,48.711891,0,48.711891,68.177024,48.711891,68.6159052,48.711891,0,48.711891,54.925424,48.711891,55.3549052,48.711891,0,48.711891,70.62413,48.711891,70.673729,,,,,,,,
48.73214,0,48.73214,54.6393176,48.73214,55.357084,48.73214,0,48.73214,69.7174776,48.73214,69.843454,48.73214,0,48.73214,54.5831776,48.73214,55.318724,48.73214,0,48.73214,70.547302,48.73214,70.49913,,,,,,,,
48.752392,0,48.752392,54.6821172,48.752392,55.0706044,48.752392,0,48.752392,69.6003272,48.752392,69.7438644,48.752392,0,48.752392,53.9637172,48.752392,54.6586244,48.752392,0,48.752392,70.927719,48.752392,70.847488,,,,,,,,
48.77264,0,48.77264,54.1044084,48.77264,54.0681236,48.77264,0,48.77264,68.2713284,48.77264,68.2383136,48.77264,0,48.77264,54.3633284,48.77264,54.6910436,48.77264,0,48.77264,71.382118,48.77264,71.484497,,,,,,,,
48.792892,0,48.792892,54.5066304,48.792892,54.599464,48.792892,0,48.792892,69.0936404,48.792892,68.814814,48.792892,0,48.792892,54.9601104,48.792892,55.067724,48.792892,0,48.792892,70.698158,48.792892,70.804855,,,,,,,,
48.813141,0,48.813141,54.6109132,48.813141,55.0619056,48.813141,0,48.813141,69.4140432,48.813141,69.6688856,48.813141,0,48.813141,54.3604232,48.813141,55.0249956,48.813141,0,48.813141,71.004639,48.813141,70.840912,,,,,,,,
48.833393,0,48.833393,55.4162452,48.833393,55.6383216,48.833393,0,48.833393,68.2259852,48.833393,68.8063916,48.833393,0,48.833393,54.9894752,48.833393,55.7423416,48.833393,0,48.833393,70.855179,48.833393,70.836182,,,,,,,,
48.853642,0,48.853642,54.9828828,48.853642,55.409994,48.853642,0,48.853642,68.0579028,48.853642,68.633764,48.853642,0,48.853642,54.6519628,48.853642,55.536584,48.853642,0,48.853642,71.200981,48.853642,71.05233,,,,,,,,
48.873894,0,48.873894,56.343108,48.873894,56.422102,48.873894,0,48.873894,69.376858,48.873894,69.488262,48.873894,0,48.873894,55.815318,48.873894,55.901422,48.873894,0,48.873894,70.65416,48.873894,70.77449,,,,,,,,
48.894142,0,48.894142,55.912838,48.894142,56.1372192,48.894142,0,48.894142,70.157758,48.894142,70.2381492,48.894142,0,48.894142,55.898478,48.894142,55.8018692,48.894142,0,48.894142,70.63501,48.894142,70.819809,,,,,,,,
48.914394,0,48.914394,55.59532,48.914394,56.0088796,48.914394,0,48.914394,70.62899,48.914394,70.9942496,48.914394,0,48.914394,55.06272,48.914394,55.2824996,48.914394,0,48.914394,70.819,48.914394,70.822792,,,,,,,,
48.934643,0,48.934643,55.853392,48.934643,55.7914828,48.934643,0,48.934643,70.795402,48.934643,71.0109128,48.934643,0,48.934643,55.902792,48.934643,56.1116428,48.934643,0,48.934643,70.729515,48.934643,70.942581,,,,,,,,
48.954891,0,48.954891,55.8203228,48.954891,56.0016524,48.954891,0,48.954891,71.1060428,48.954891,70.9492424,48.954891,0,48.954891,56.2172728,48.954891,56.2180724,48.954891,0,48.954891,70.700806,48.954891,70.952423,,,,,,,,
48.975143,0,48.975143,56.8859204,48.975143,57.0104588,48.975143,0,48.975143,70.4310604,48.975143,70.3278688,48.975143,0,48.975143,55.5026104,48.975143,55.7038288,48.975143,0,48.975143,70.805283,48.975143,70.973976,,,,,,,,
48.995392,0,48.995392,56.6634716,48.995392,56.7627264,48.995392,0,48.995392,69.9601316,48.995392,69.9221364,48.995392,0,48.995392,55.6463316,48.995392,55.7853264,48.995392,0,48.995392,71.042007,48.995392,71.098228,,,,,,,,
49.015644,0,49.015644,56.5860912,49.015644,56.5110116,49.015644,0,49.015644,70.4642412,49.015644,70.7843716,49.015644,0,49.015644,56.3278812,49.015644,56.1839916,49.015644,0,49.015644,70.680099,49.015644,70.763107,,,,,,,,
49.035892,0,49.035892,57.2689708,49.035892,57.2809232,49.035892,0,49.035892,71.4036108,49.035892,71.5282032,49.035892,0,49.035892,56.8102408,49.035892,56.7222832,49.035892,0,49.035892,70.353241,49.035892,70.500214,,,,,,,,
49.056145,0,49.056145,55.3617008,49.056145,55.8017184,49.056145,0,49.056145,70.4639508,49.056145,70.6230684,49.056145,0,49.056145,55.5772708,49.056145,55.6263784,49.056145,0,49.056145,71.338066,49.056145,71.455643,,,,,,,,
49.076393,0,49.076393,55.073212,49.076393,55.8735684,49.076393,0,49.076393,70.979252,49.076393,71.2639184,49.076393,0,49.076393,55.546032,49.076393,55.9053284,49.076393,0,49.076393,71.236115,49.076393,71.219643,,,,,,,,
49.096645,0,49.096645,54.6417852,49.096645,55.403968,49.096645,0,49.096645,70.5468752,49.096645,70.898818,49.096645,0,49.096645,56.1418252,49.096645,56.212268,49.096645,0,49.096645,71.440254,49.096645,71.460785,,,,,,,,
49.116894,0,49.116894,55.1464156,49.116894,55.7900044,49.116894,0,49.116894,70.3655456,49.116894,70.5317444,49.116894,0,49.116894,56.1218056,49.116894,56.0413944,49.116894,0,49.116894,71.481712,49.116894,71.554863,,,,,,,,
49.137146,0,49.137146,55.3924404,49.137146,55.5790408,49.137146,0,49.137146,70.0645804,49.137146,70.4123808,49.137146,0,49.137146,55.3763804,49.137146,55.3499908,49.137146,0,49.137146,72.128433,49.137146,72.048241,,,,,,,,
49.157394,0,49.157394,56.701714,49.157394,57.033082,49.157394,0,49.157394,71.442504,49.157394,71.501542,49.157394,0,49.157394,56.630654,49.157394,56.784732,49.157394,0,49.157394,70.98188,49.157394,70.93779,,,,,,,,
49.177647,0,49.177647,55.8451256,49.177647,56.332036,49.177647,0,49.177647,71.3418856,49.177647,71.314046,49.177647,0,49.177647,56.1376956,49.177647,56.440586,49.177647,0,49.177647,71.406937,49.177647,71.28447,,,,,,,,
49.197895,0,49.197895,57.2509076,49.197895,57.3992196,49.197895,0,49.197895,71.5368876,49.197895,71.6991896,49.197895,0,49.197895,57.0062276,49.197895,57.2233596,49.197895,0,49.197895,71.158852,49.197895,71.195717,,,,,,,,
49.218147,0,49.218147,56.9875556,49.218147,57.2356704,49.218147,0,49.218147,72.0430356,49.218147,72.0915704,49.218147,0,49.218147,56.6324256,49.218147,56.7860404,49.218147,0,49.218147,71.166412,49.218147,71.184883,,,,,,,,
49.238396,0,49.238396,56.0412088,49.238396,56.836072,49.238396,0,49.238396,72.1540788,49.238396,72.315632,49.238396,0,49.238396,56.7111388,49.238396,57.083572,49.238396,0,49.238396,71.426926,49.238396,71.40049,,,,,,,,
49.258648,0,49.258648,55.9468608,49.258648,56.3987868,49.258648,0,49.258648,72.9724308,49.258648,72.9051668,49.258648,0,49.258648,56.6008008,49.258648,56.7426168,49.258648,0,49.258648,71.176041,49.258648,71.150536,,,,,,,,
49.278896,0,49.278896,56.8700804,49.278896,57.310668,49.278896,0,49.278896,74.3098404,49.278896,74.020828,49.278896,0,49.278896,56.9469904,49.278896,57.136668,49.278896,0,49.278896,71.542183,49.278896,71.40596,,,,,,,,
49.299145,0,49.299145,56.5070192,49.299145,57.043592,49.299145,0,49.299145,72.3615692,49.299145,72.354402,49.299145,0,49.299145,56.5445392,49.299145,56.526012,49.299145,0,49.299145,72.062759,49.299145,72.00544,,,,,,,,
49.319397,0,49.319397,56.8822172,49.319397,57.4752336,49.319397,0,49.319397,71.5283372,49.319397,71.9397536,49.319397,0,49.319397,56.0175772,49.319397,56.3633936,49.319397,0,49.319397,72.311569,49.319397,72.073547,,,,,,,,
49.339645,0,49.339645,57.7715348,49.339645,57.7709332,49.339645,0,49.339645,72.6505748,49.339645,72.5015232,49.339645,0,49.339645,56.4648248,49.339645,56.4239432,49.339645,0,49.339645,71.351471,49.339645,71.628639,,,,,,,,
49.359898,0,49.359898,56.1106892,49.359898,56.204692,49.359898,0,49.359898,72.0337392,49.359898,71.844122,49.359898,0,49.359898,55.9981092,49.359898,55.853922,49.359898,0,49.359898,72.325409,49.359898,72.50869,,,,,,,,
49.380146,0,49.380146,56.382856,49.380146,56.4931472,49.380146,0,49.380146,72.241136,49.380146,72.1685672,49.380146,0,49.380146,56.520426,49.380146,56.3836572,49.380146,0,49.380146,72.12812,49.380146,72.302994,,,,,,,,
49.400398,0,49.400398,56.1967456,49.400398,56.245016,49.400398,0,49.400398,72.2615256,49.400398,72.488606,49.400398,0,49.400398,55.9226256,49.400398,55.831736,49.400398,0,49.400398,72.093262,49.400398,72.278145,,,,,,,,
49.420647,0,49.420647,56.2946276,49.420647,56.6442868,49.420647,0,49.420647,72.2597476,49.420647,72.5453368,49.420647,0,49.420647,55.8041176,49.420647,56.0153968,49.420647,0,49.420647,72.191727,49.420647,72.152786,,,,,,,,
49.440899,0,49.440899,56.5499944,49.440899,57.0864188,49.440899,0,49.440899,72.5053944,49.440899,73.0611388,49.440899,0,49.440899,56.6808144,49.440899,56.8253988,49.440899,0,49.440899,72.215263,49.440899,72.185776,,,,,,,,
49.461147,0,49.461147,55.666242,49.461147,55.922612,49.461147,0,49.461147,71.997222,49.461147,72.282152,49.461147,0,49.461147,55.437142,49.461147,56.033782,49.461147,0,49.461147,72.554565,49.461147,72.695465,,,,,,,,
49.4814,0,49.4814,56.917098,49.4814,57.2469332,49.4814,0,49.4814,72.279468,49.4814,72.4728432,49.4814,0,49.4814,56.897108,49.4814,57.3873332,49.4814,0,49.4814,72.33046,49.4814,72.347664,,,,,,,,
49.501648,0,49.501648,57.116124,49.501648,57.6672324,49.501648,0,49.501648,73.167354,49.501648,73.2130724,49.501648,0,49.501648,57.374214,49.501648,57.7637924,49.501648,0,49.501648,71.97303,49.501648,72.006073,,,,,,,,
49.5219,0,49.5219,57.0230076,49.5219,58.0536996,49.5219,0,49.5219,73.9099376,49.5219,73.9567896,49.5219,0,49.5219,57.5723376,49.5219,57.8907996,49.5219,0,49.5219,72.057152,49.5219,71.980217,,,,,,,,
49.542149,0,49.542149,57.023596,49.542149,57.7114952,49.542149,0,49.542149,73.169076,49.542149,73.2372552,49.542149,0,49.542149,56.988686,49.542149,57.1822152,49.542149,0,49.542149,72.46772,49.542149,72.547729,,,,,,,,
49.562401,0,49.562401,57.528272,49.562401,57.5774,49.562401,0,49.562401,72.402022,49.562401,72.72048,49.562401,0,49.562401,57.053572,49.562401,57.15276,49.562401,0,49.562401,72.229515,49.562401,72.424225,,,,,,,,
49.582649,0,49.582649,57.7354868,49.582649,57.7124424,49.582649,0,49.582649,72.0391968,49.582649,72.6421424,49.582649,0,49.582649,56.8055668,49.582649,56.5448924,49.582649,0,49.582649,72.803436,49.582649,72.916573,,,,,,,,
49.602901,0,49.602901,57.0137736,49.602901,57.3045204,49.602901,0,49.602901,71.5411836,49.602901,72.3307204,49.602901,0,49.602901,57.5186436,49.602901,57.2933604,49.602901,0,49.602901,73.017197,49.602901,72.987633,,,,,,,,
49.62315,0,49.62315,58.012906,49.62315,58.4271,49.62315,0,49.62315,73.260616,49.62315,73.45296,49.62315,0,49.62315,56.969956,49.62315,57.18969,49.62315,0,49.62315,72.45697,49.62315,72.42585,,,,,,,,
49.643402,0,49.643402,57.6330024,49.643402,58.222838,49.643402,0,49.643402,72.5309924,49.643402,73.052988,49.643402,0,49.643402,55.7804124,49.643402,56.431928,49.643402,0,49.643402,72.838348,49.643402,72.630135,,,,,,,,
49.663651,0,49.663651,59.1165104,49.663651,59.0049104,49.663651,0,49.663651,73.2866104,49.663651,73.7271004,49.663651,0,49.663651,57.3770504,49.663651,57.4673004,49.663651,0,49.663651,72.127808,49.663651,72.297783,,,,,,,,
49.683899,0,49.683899,58.7081272,49.683899,58.663456,49.683899,0,49.683899,74.0125772,49.683899,73.984816,49.683899,0,49.683899,57.0918272,49.683899,56.915566,49.683899,0,49.683899,72.738419,49.683899,72.98777,,,,,,,,
49.704151,0,49.704151,57.4848396,49.704151,57.6894532,49.704151,0,49.704151,74.2094396,49.704151,74.2952632,49.704151,0,49.704151,57.6375996,49.704151,57.8158132,49.704151,0,49.704151,73.097092,49.704151,73.179764,,,,,,,,
49.7244,0,49.7244,57.35078,49.7244,57.8870204,49.7244,0,49.7244,73.72574,49.7244,73.9650804,49.7244,0,49.7244,57.78853,49.7244,57.6653004,49.7244,0,49.7244,72.855125,49.7244,72.947708,,,,,,,,
49.744652,0,49.744652,58.2661948,49.744652,58.8281568,49.744652,0,49.744652,73.0587948,49.744652,73.4265468,49.744652,0,49.744652,57.8905548,49.744652,57.8780568,49.744652,0,49.744652,72.432846,49.744652,72.470436,,,,,,,,
49.7649,0,49.7649,57.69598,49.7649,57.7931224,49.7649,0,49.7649,72.55019,49.7649,72.8362724,49.7649,0,49.7649,56.69678,49.7649,56.7754824,49.7649,0,49.7649,73.382225,49.7649,73.271698,,,,,,,,
49.785152,0,49.785152,58.4568172,49.785152,58.59672,49.785152,0,49.785152,73.5405872,49.785152,73.92518,49.785152,0,49.785152,56.9610972,49.785152,57.07758,49.785152,0,49.785152,73.269669,49.785152,73.132675,,,,,,,,
49.805401,0,49.805401,59.5637604,49.805401,59.5080476,49.805401,0,49.805401,74.5696004,49.805401,74.8442576,49.805401,0,49.805401,58.6234404,49.805401,58.2098176,49.805401,0,49.805401,72.191383,49.805401,72.423027,,,,,,,,
49.825653,0,49.825653,58.6023804,49.825653,58.85743,49.825653,0,49.825653,74.5798904,49.825653,75.38066,49.825653,0,49.825653,58.1477904,49.825653,58.14668,49.825653,0,49.825653,73.172508,49.825653,73.177925,,,,,,,,
49.845901,0,49.845901,58.9638096,49.845901,59.4563592,49.845901,0,49.845901,73.5716496,49.845901,74.4786092,49.845901,0,49.845901,57.8967796,49.845901,58.1063092,49.845901,0,49.845901,72.927292,49.845901,72.923759,,,,,,,,
49.866154,0,49.866154,58.6164792,49.866154,59.1181536,49.866154,0,49.866154,74.4606192,49.866154,74.7355936,49.866154,0,49.866154,58.1462592,49.866154,58.3113436,49.866154,0,49.866154,73.121384,49.866154,72.964272,,,,,,,,
49.886402,0,49.886402,59.2884704,49.886402,59.3504932,49.886402,0,49.886402,75.8750004,49.886402,75.7749032,49.886402,0,49.886402,58.0960204,49.886402,58.4478032,49.886402,0,49.886402,72.947083,49.886402,73.092064,,,,,,,,
49.906654,0,49.906654,58.820414,49.906654,59.4545716,49.906654,0,49.906654,78.021314,49.906654,77.5250216,49.906654,0,49.906654,59.382454,49.906654,59.5260916,49.906654,0,49.906654,72.981255,49.906654,72.924782,,,,,,,,
49.926903,0,49.926903,59.063144,49.926903,60.1052656,49.926903,0,49.926903,76.841844,49.926903,76.6396456,49.926903,0,49.926903,57.905094,49.926903,58.6583956,49.926903,0,49.926903,73.234505,49.926903,73.051712,,,,,,,,
49.947155,0,49.947155,59.1565532,49.947155,59.6228584,49.947155,0,49.947155,74.3613332,49.947155,74.4919984,49.947155,0,49.947155,57.8718532,49.947155,58.0182584,49.947155,0,49.947155,73.258514,49.947155,73.308693,,,,,,,,
49.967403,0,49.967403,59.3886372,49.967403,59.6764992,49.967403,0,49.967403,73.8460172,49.967403,74.3059692,49.967403,0,49.967403,58.4182572,49.967403,58.5105092,49.967403,0,49.967403,73.173119,49.967403,73.199059,,,,,,,,
49.987656,0,49.987656,59.8584768,49.987656,60.2058708,49.987656,0,49.987656,74.3871268,49.987656,74.6248408,49.987656,0,49.987656,57.5636068,49.987656,57.9283908,49.987656,0,49.987656,73.654411,49.987656,73.587891,,,,,,,,
50.007904,0,50.007904,59.217366,50.007904,59.2231808,50.007904,0,50.007904,74.777986,50.007904,74.4361108,50.007904,0,50.007904,58.288046,50.007904,58.4439708,50.007904,0,50.007904,73.377045,50.007904,73.635391,,,,,,,,
