Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
2169.043,0.01252,0.1068,0.22550000000000003,0.2898,0.348,0.4237
2169.525,0.01296,0.1073,0.2263,0.2906,0.3502,0.4244
2170.007,0.01342,0.1078,0.22660000000000002,0.2914,0.3519,0.425
2170.49,0.01373,0.10820000000000002,0.2262,0.2921,0.3526,0.4254
2170.972,0.01383,0.1084,0.2253,0.2925,0.3525,0.4254
2171.454,0.01372,0.10830000000000001,0.22400000000000003,0.2926,0.3516,0.4251
2171.936,0.01348,0.10820000000000002,0.22260000000000002,0.2924,0.3504,0.4245
2172.418,0.01322,0.10800000000000001,0.22139999999999999,0.2921,0.349,0.4238
2172.9,0.01303,0.10790000000000002,0.22050000000000003,0.2917,0.3476,0.4232
2173.382,0.01294,0.1078,0.2198,0.2914,0.3464,0.4226
2173.864,0.01293,0.10790000000000002,0.2193,0.2913,0.3452,0.4219
2174.346,0.01296,0.10800000000000001,0.21889999999999998,0.2913,0.3441,0.4209
2174.829,0.01299,0.1081,0.2187,0.2913,0.3431,0.4196
2175.311,0.01303,0.10820000000000002,0.21850000000000003,0.2914,0.3424,0.418
2175.793,0.01315,0.1084,0.21860000000000002,0.2914,0.342,0.4162
2176.275,0.01344,0.10870000000000002,0.21889999999999998,0.2912,0.342,0.4145
2176.757,0.014,0.1094,0.21939999999999998,0.2909,0.3424,0.4131
2177.239,0.01487,0.11030000000000001,0.21989999999999998,0.2906,0.3431,0.4122
2177.721,0.01601,0.11150000000000002,0.2202,0.2904,0.3442,0.4118
2178.203,0.01726,0.11280000000000001,0.22010000000000002,0.2903,0.3454,0.4121
2178.686,0.01842,0.11410000000000001,0.21989999999999998,0.2903,0.3468,0.4128
2179.168,0.01929,0.11500000000000002,0.21950000000000003,0.2905,0.3481,0.414
2179.65,0.0197,0.11550000000000002,0.21939999999999998,0.291,0.3491,0.4157
2180.132,0.01969,0.11550000000000002,0.22000000000000003,0.2917,0.3495,0.4178
2180.614,0.01941,0.11530000000000001,0.22139999999999999,0.2927,0.3494,0.4203
2181.096,0.01915,0.11510000000000001,0.2237,0.2942,0.3489,0.423
2181.578,0.01918,0.1152,0.2267,0.2961,0.3484,0.4258
2182.06,0.01974,0.1159,0.23020000000000002,0.2984,0.3484,0.4288
2182.542,0.02086,0.11710000000000001,0.23360000000000003,0.301,0.3493,0.4321
2183.025,0.02247,0.1187,0.2369,0.3038,0.3516,0.4359
2183.507,0.02429,0.12060000000000001,0.2398,0.3067,0.3551,0.4403
2183.989,0.02609,0.1225,0.24230000000000002,0.3099,0.3596,0.4455
2184.471,0.02771,0.1242,0.24480000000000002,0.3135,0.365,0.4514
2184.953,0.02916,0.1257,0.2475,0.3177,0.3708,0.4581
2185.435,0.0306,0.1272,0.2508,0.3229,0.3772,0.4654
2185.917,0.03228,0.129,0.2548,0.3291,0.384,0.4734
2186.399,0.03446,0.1312,0.25980000000000003,0.3364,0.3913,0.482
2186.882,0.03722,0.134,0.2657,0.3446,0.3992,0.4912
2187.364,0.04055,0.13740000000000002,0.2721,0.3534,0.4078,0.501
2187.846,0.04426,0.14120000000000002,0.2787,0.3623,0.4167,0.5111
2188.328,0.04805,0.1451,0.2847,0.3707,0.4256,0.521
2188.81,0.05159,0.1487,0.2896,0.378,0.4341,0.5301
2189.292,0.05452,0.1517,0.293,0.3835,0.4416,0.5378
2189.774,0.05654,0.15380000000000002,0.29460000000000003,0.3866,0.4473,0.5433
2190.256,0.05744,0.1547,0.2947,0.3872,0.4507,0.5464
2190.738,0.05712,0.1545,0.2935,0.3852,0.4516,0.547
2191.221,0.05554,0.153,0.2914,0.3809,0.4496,0.5447
2191.703,0.05295,0.1504,0.2888,0.3747,0.4454,0.5401
2192.185,0.04964,0.1472,0.2858,0.3673,0.4392,0.5334
2192.667,0.04605,0.14370000000000002,0.2823,0.3592,0.432,0.5251
2193.149,0.04257,0.1403,0.2785,0.351,0.4243,0.5157
2193.631,0.03946,0.13720000000000002,0.2741,0.343,0.4166,0.5059
2194.113,0.03684,0.13470000000000001,0.2693,0.3356,0.4092,0.4963
2194.595,0.03464,0.13260000000000002,0.2641,0.329,0.4021,0.4874
2195.077,0.03271,0.1307,0.25880000000000003,0.3232,0.3955,0.4793
2195.56,0.03092,0.129,0.2536,0.3182,0.3893,0.4722
2196.042,0.02917,0.1273,0.2489,0.3141,0.3838,0.4661
2196.524,0.02747,0.1257,0.24470000000000003,0.3107,0.379,0.4609
2197.006,0.02589,0.12410000000000002,0.24109999999999998,0.3079,0.3749,0.4567
2197.488,0.02457,0.12290000000000001,0.23810000000000003,0.3054,0.3715,0.4532
2197.97,0.0236,0.122,0.2355,0.3031,0.3686,0.4505
2198.452,0.02302,0.1215,0.2334,0.3009,0.3661,0.4484
2198.934,0.02279,0.12130000000000002,0.23160000000000003,0.2987,0.3636,0.4468
2199.417,0.02276,0.12140000000000001,0.23010000000000003,0.2966,0.3611,0.4453
2199.899,0.02273,0.12140000000000001,0.2289,0.2947,0.3586,0.4437
2200.381,0.02248,0.1212,0.2278,0.293,0.3561,0.4419
2200.863,0.02184,0.12060000000000001,0.2269,0.2918,0.3539,0.4398
2201.345,0.02075,0.11960000000000001,0.22610000000000002,0.2909,0.352,0.4376
2201.827,0.01925,0.1182,0.2252,0.2904,0.3504,0.4354
2202.309,0.01755,0.11660000000000001,0.2243,0.29,0.3492,0.4334
2202.791,0.0159,0.11500000000000002,0.2233,0.2898,0.3482,0.4319
2203.273,0.01458,0.11370000000000002,0.2222,0.2896,0.3474,0.4308
2203.756,0.01371,0.1129,0.2212,0.2894,0.3467,0.4301
2204.238,0.01341,0.11270000000000002,0.2203,0.289,0.3461,0.4295
2204.72,0.01358,0.1129,0.2197,0.2887,0.3456,0.4288
2205.202,0.01408,0.11350000000000002,0.2193,0.2884,0.3453,0.4279
2205.684,0.01473,0.11420000000000002,0.21910000000000002,0.2882,0.3451,0.4268
2206.166,0.01537,0.1149,0.21889999999999998,0.2882,0.3449,0.4254
2206.648,0.01589,0.11550000000000002,0.21889999999999998,0.2883,0.3448,0.4239
2207.13,0.01627,0.11600000000000002,0.21889999999999998,0.2885,0.3446,0.4221
2207.613,0.0165,0.11630000000000001,0.21900000000000003,0.2887,0.3442,0.4203
2208.095,0.01662,0.11650000000000002,0.21900000000000003,0.2888,0.3436,0.4184
2208.577,0.01668,0.11660000000000001,0.21910000000000002,0.2889,0.3427,0.4165
2209.059,0.01674,0.1167,0.21900000000000003,0.2889,0.3417,0.4149
2209.541,0.01684,0.1169,0.21900000000000003,0.2889,0.3406,0.4137
2210.023,0.01702,0.11710000000000001,0.21889999999999998,0.289,0.3397,0.4131
2210.505,0.01728,0.11750000000000002,0.2188,0.2893,0.3391,0.4132
2210.987,0.01759,0.1179,0.21889999999999998,0.2897,0.339,0.4139
2211.469,0.01791,0.1182,0.21900000000000003,0.2903,0.3393,0.4151
2211.952,0.01821,0.11860000000000001,0.2192,0.2909,0.34,0.4163
2212.434,0.01846,0.1189,0.21950000000000003,0.2915,0.3408,0.4172
2212.916,0.01872,0.11930000000000002,0.21989999999999998,0.2921,0.3415,0.4176
2213.398,0.01905,0.1197,0.22039999999999998,0.2928,0.342,0.4174
2213.88,0.01956,0.1202,0.2213,0.2936,0.3424,0.4168
2214.362,0.02032,0.12110000000000001,0.2224,0.2947,0.3429,0.4161
2214.844,0.02131,0.12210000000000001,0.2239,0.2959,0.3436,0.4156
2215.326,0.02248,0.12340000000000001,0.22550000000000003,0.2973,0.3446,0.4154
2215.809,0.02369,0.12460000000000002,0.22699999999999998,0.2986,0.3459,0.4157
2216.291,0.02481,0.12580000000000002,0.22810000000000002,0.2998,0.3474,0.4163
2216.773,0.02569,0.12680000000000002,0.22870000000000001,0.3005,0.3487,0.417
2217.255,0.02625,0.1274,0.2288,0.3007,0.3498,0.4177
2217.737,0.02644,0.1277,0.22849999999999998,0.3004,0.3505,0.4183
2218.219,0.02631,0.12760000000000002,0.22810000000000002,0.2996,0.3508,0.4187
2218.701,0.02596,0.1273,0.22749999999999998,0.2986,0.3507,0.4191
2219.183,0.0255,0.1269,0.22699999999999998,0.2976,0.3502,0.4193
2219.665,0.02504,0.1265,0.22649999999999998,0.2966,0.3494,0.4194
2220.148,0.02465,0.1262,0.2258,0.2959,0.3483,0.4194
2220.63,0.02429,0.1259,0.2249,0.2953,0.3469,0.419
2221.112,0.02386,0.12560000000000002,0.2239,0.2948,0.3454,0.4184
2221.594,0.02319,0.125,0.2229,0.2942,0.3438,0.4175
2222.076,0.02214,0.124,0.2218,0.2935,0.3424,0.4166
2222.558,0.02065,0.12260000000000001,0.22100000000000003,0.2926,0.3413,0.4157
2223.04,0.01878,0.12080000000000002,0.2203,0.2916,0.3405,0.4149
2223.522,0.01674,0.11880000000000002,0.2198,0.2906,0.3399,0.4144
2224.005,0.0148,0.1169,0.21939999999999998,0.2897,0.3395,0.414
2224.487,0.0132,0.1154,0.21889999999999998,0.2888,0.3392,0.4137
2224.969,0.01211,0.1144,0.2182,0.288,0.3389,0.4135
2225.451,0.01154,0.1139,0.21739999999999998,0.2874,0.3386,0.4132
2225.933,0.0114,0.11380000000000001,0.21660000000000001,0.2869,0.3381,0.4129
2226.415,0.01153,0.11400000000000002,0.2157,0.2865,0.3375,0.4126
2226.897,0.01179,0.11430000000000001,0.21500000000000002,0.2861,0.337,0.4126
2227.379,0.01205,0.1147,0.21450000000000002,0.2858,0.3367,0.4127
2227.861,0.01229,0.11500000000000002,0.2143,0.2855,0.3367,0.4129
2228.344,0.01251,0.11530000000000001,0.21439999999999998,0.2852,0.337,0.413
2228.826,0.01271,0.11550000000000002,0.2147,0.2851,0.3376,0.4128
2229.308,0.01287,0.11580000000000001,0.2153,0.2852,0.3384,0.4123
2229.79,0.01292,0.1159,0.21600000000000003,0.2854,0.3392,0.4116
2230.272,0.01282,0.1159,0.2167,0.2858,0.3398,0.4108
2230.754,0.01253,0.11560000000000001,0.2172,0.2864,0.34,0.4103
2231.236,0.01208,0.1152,0.21739999999999998,0.2869,0.3398,0.4102
2231.718,0.01155,0.11480000000000001,0.21739999999999998,0.2874,0.3392,0.4105
2232.2,0.01105,0.1144,0.2172,0.2877,0.3385,0.4113
2232.683,0.01071,0.11410000000000001,0.2168,0.2878,0.3378,0.4123
2233.165,0.01057,0.11400000000000002,0.21650000000000003,0.2878,0.3373,0.4133
2233.647,0.01064,0.11420000000000002,0.2162,0.2878,0.337,0.4142
2234.129,0.01086,0.11450000000000002,0.21600000000000003,0.2878,0.337,0.4148
2234.611,0.01117,0.11480000000000001,0.21589999999999998,0.2878,0.3373,0.4152
2235.093,0.01147,0.1152,0.2157,0.2879,0.3378,0.4154
2235.575,0.01168,0.11550000000000002,0.2156,0.2879,0.3384,0.4155
2236.057,0.01175,0.11560000000000001,0.21539999999999998,0.2879,0.339,0.4155
2236.54,0.01167,0.11560000000000001,0.2153,0.2878,0.3396,0.4153
2237.022,0.01146,0.11550000000000002,0.2152,0.2877,0.3401,0.415
2237.504,0.01116,0.1152,0.2153,0.2875,0.3404,0.4145
2237.986,0.01086,0.11500000000000002,0.21550000000000002,0.2874,0.3405,0.4138
2238.468,0.01064,0.1149,0.2158,0.2873,0.3406,0.4131
2238.95,0.01058,0.1149,0.21610000000000001,0.2873,0.3405,0.4127
2239.432,0.01072,0.11510000000000001,0.21639999999999998,0.2875,0.3405,0.4125
2239.914,0.01102,0.11550000000000002,0.21660000000000001,0.2878,0.3406,0.4129
2240.396,0.01144,0.1159,0.2168,0.2882,0.3408,0.4137
2240.879,0.01185,0.1164,0.21689999999999998,0.2887,0.3412,0.4148
2241.361,0.01217,0.11680000000000001,0.21689999999999998,0.2893,0.3416,0.416
2241.843,0.01232,0.11700000000000002,0.21689999999999998,0.2897,0.3419,0.4172
2242.325,0.01226,0.11700000000000002,0.21689999999999998,0.29,0.3422,0.4181
2242.807,0.012,0.1169,0.21689999999999998,0.2901,0.3423,0.4187
2243.289,0.01156,0.11650000000000002,0.21689999999999998,0.29,0.3423,0.4189
2243.771,0.01097,0.11600000000000002,0.21689999999999998,0.2898,0.3422,0.4186
2244.253,0.0103,0.1154,0.21700000000000003,0.2894,0.3422,0.4182
2244.736,0.009628,0.11480000000000001,0.21689999999999998,0.289,0.3421,0.4176
2245.218,0.009053,0.11430000000000001,0.2167,0.2886,0.3421,0.417
2245.7,0.008685,0.11400000000000002,0.21639999999999998,0.2883,0.3422,0.4166
2246.182,0.008614,0.11400000000000002,0.21600000000000003,0.2881,0.3424,0.4166
2246.664,0.008858,0.11430000000000001,0.2158,0.2881,0.3428,0.417
2247.146,0.009379,0.1149,0.2158,0.2882,0.3431,0.4177
2247.628,0.01006,0.11560000000000001,0.21610000000000001,0.2884,0.3435,0.4186
2248.11,0.01076,0.1164,0.2167,0.2888,0.3439,0.4195
2248.592,0.01131,0.11700000000000002,0.21760000000000002,0.2894,0.344,0.4202
2249.075,0.01164,0.1174,0.21850000000000003,0.29,0.344,0.4207
2249.557,0.01171,0.11750000000000002,0.2193,0.2905,0.3438,0.4209
2250.039,0.01159,0.11750000000000002,0.21989999999999998,0.291,0.3435,0.4211
2250.521,0.01135,0.11730000000000002,0.22010000000000002,0.2912,0.3431,0.4212
2251.003,0.0111,0.11710000000000001,0.22010000000000002,0.2912,0.3428,0.4214
2251.485,0.01091,0.11700000000000002,0.21989999999999998,0.2911,0.3425,0.4216
2251.967,0.01078,0.11700000000000002,0.21960000000000002,0.291,0.3425,0.4219
2252.449,0.01072,0.11700000000000002,0.2193,0.291,0.3426,0.4221
2252.932,0.01069,0.11700000000000002,0.21910000000000002,0.2911,0.3429,0.4221
2253.414,0.01066,0.11710000000000001,0.21900000000000003,0.2913,0.3432,0.4221
2253.896,0.01065,0.11710000000000001,0.21910000000000002,0.2916,0.3435,0.4221
2254.378,0.01066,0.1172,0.2192,0.2918,0.3438,0.4221
2254.86,0.01074,0.11730000000000002,0.21939999999999998,0.2919,0.3441,0.4222
2255.342,0.01089,0.11760000000000001,0.2197,0.2918,0.3444,0.4224
2255.824,0.01112,0.1179,0.22010000000000002,0.2916,0.3446,0.4226
2256.306,0.01139,0.1182,0.22039999999999998,0.2915,0.345,0.4227
2256.788,0.01166,0.11850000000000002,0.2207,0.2914,0.3454,0.4228
2257.271,0.01186,0.11880000000000002,0.22100000000000003,0.2916,0.3459,0.4227
2257.753,0.01197,0.11900000000000002,0.22110000000000002,0.2919,0.3464,0.4225
2258.235,0.01194,0.11900000000000002,0.2212,0.2923,0.3467,0.4224
2258.717,0.0118,0.11900000000000002,0.2212,0.2927,0.3469,0.4224
2259.199,0.01157,0.11880000000000002,0.2212,0.293,0.3469,0.4226
2259.681,0.0113,0.11860000000000001,0.2212,0.2932,0.3468,0.4228
2260.163,0.01104,0.1184,0.2212,0.2932,0.3466,0.423
2260.645,0.01085,0.11830000000000002,0.2212,0.2932,0.3463,0.4232
2261.127,0.01072,0.1182,0.22110000000000002,0.2931,0.346,0.4233
2261.61,0.01067,0.11830000000000002,0.22100000000000003,0.2931,0.3458,0.4233
2262.092,0.01065,0.11830000000000002,0.22089999999999999,0.2931,0.3457,0.4233
2262.574,0.01062,0.11830000000000002,0.2208,0.2931,0.3457,0.4233
2263.056,0.01058,0.1184,0.2208,0.2931,0.3459,0.4233
2263.538,0.01052,0.1184,0.22100000000000003,0.2931,0.3463,0.4233
2264.02,0.01049,0.1184,0.22139999999999999,0.2931,0.3468,0.4235
2264.502,0.01053,0.11850000000000002,0.22200000000000003,0.2933,0.3473,0.4238
2264.984,0.01068,0.11880000000000002,0.2227,0.2936,0.3478,0.4243
2265.467,0.01093,0.11910000000000001,0.2232,0.294,0.3482,0.4249
2265.949,0.01127,0.11950000000000002,0.22360000000000002,0.2944,0.3485,0.4256
2266.431,0.01163,0.1199,0.2238,0.2948,0.3486,0.4264
2266.913,0.01195,0.12030000000000002,0.2238,0.2952,0.3485,0.4271
2267.395,0.01219,0.12060000000000001,0.2237,0.2955,0.3485,0.4277
2267.877,0.01234,0.12080000000000002,0.22350000000000003,0.2958,0.3485,0.428
2268.359,0.01241,0.121,0.2234,0.2962,0.3487,0.4281
2268.841,0.0124,0.121,0.2233,0.2964,0.349,0.428
2269.323,0.01234,0.121,0.2233,0.2966,0.3494,0.4278
2269.806,0.01225,0.121,0.2233,0.2967,0.3498,0.4276
2270.288,0.01217,0.121,0.2233,0.2966,0.3502,0.4275
2270.77,0.01212,0.121,0.2234,0.2963,0.3505,0.4275
2271.252,0.01212,0.12110000000000001,0.22350000000000003,0.2961,0.3508,0.4275
2271.734,0.0122,0.12130000000000002,0.2237,0.2959,0.351,0.4277
2272.216,0.01232,0.1215,0.2239,0.2959,0.3511,0.4279
2272.698,0.01246,0.1217,0.22400000000000003,0.2959,0.3511,0.4281
2273.18,0.01256,0.12180000000000002,0.22410000000000002,0.296,0.351,0.4281
2273.663,0.0126,0.12190000000000001,0.22400000000000003,0.2961,0.351,0.428
2274.145,0.01254,0.122,0.2239,0.2963,0.3509,0.4277
2274.627,0.01241,0.12190000000000001,0.2239,0.2964,0.351,0.4274
2275.109,0.01223,0.12180000000000002,0.2239,0.2966,0.3511,0.4271
2275.591,0.01203,0.1217,0.22410000000000002,0.2968,0.3514,0.4269
2276.073,0.01183,0.1215,0.2244,0.297,0.3517,0.427
2276.555,0.01165,0.12140000000000001,0.2247,0.2973,0.352,0.4272
2277.037,0.01147,0.12130000000000002,0.22510000000000002,0.2974,0.3522,0.4276
2277.519,0.01134,0.1212,0.2254,0.2975,0.3524,0.4282
2278.002,0.01127,0.1212,0.22560000000000002,0.2976,0.3525,0.4287
2278.484,0.0113,0.12130000000000002,0.2258,0.2977,0.3526,0.4293
2278.966,0.01145,0.12160000000000001,0.22600000000000003,0.2978,0.3527,0.4299
2279.448,0.01171,0.12190000000000001,0.22610000000000002,0.2979,0.3529,0.4305
2279.93,0.01204,0.12230000000000002,0.22610000000000002,0.2981,0.353,0.4309
2280.412,0.01235,0.1227,0.22610000000000002,0.2982,0.3531,0.4313
2280.894,0.01256,0.123,0.22610000000000002,0.2983,0.3531,0.4316
2281.376,0.01262,0.12310000000000001,0.22610000000000002,0.2982,0.3531,0.4317
2281.859,0.01251,0.12310000000000001,0.22610000000000002,0.2982,0.353,0.4317
2282.341,0.01229,0.12290000000000001,0.22610000000000002,0.2981,0.353,0.4316
2282.823,0.012,0.1227,0.2262,0.298,0.3529,0.4316
2283.305,0.01174,0.1225,0.2264,0.2981,0.3529,0.4315
2283.787,0.01153,0.12240000000000001,0.22649999999999998,0.2982,0.353,0.4315
2284.269,0.01142,0.12230000000000002,0.22660000000000002,0.2984,0.353,0.4316
2284.751,0.0114,0.12240000000000001,0.2267,0.2986,0.3531,0.4316
2285.233,0.01148,0.1225,0.2268,0.2989,0.3532,0.4316
2285.715,0.01163,0.1227,0.2268,0.2991,0.3534,0.4317
2286.198,0.01185,0.123,0.22699999999999998,0.2994,0.3537,0.4319
2286.68,0.01212,0.12340000000000001,0.2273,0.2996,0.354,0.4322
2287.162,0.01241,0.1237,0.22760000000000002,0.2999,0.3544,0.4327
2287.644,0.0127,0.12410000000000002,0.22799999999999998,0.3001,0.3548,0.4333
2288.126,0.01293,0.12440000000000001,0.2284,0.3003,0.3553,0.434
2288.608,0.0131,0.12460000000000002,0.22870000000000001,0.3005,0.3557,0.4347
2289.09,0.0132,0.12480000000000002,0.2289,0.3007,0.3562,0.4354
2289.572,0.01323,0.12490000000000001,0.2289,0.3009,0.3565,0.4358
2290.054,0.01322,0.125,0.22870000000000001,0.3011,0.3568,0.436
2290.537,0.01318,0.125,0.22849999999999998,0.3012,0.357,0.436
2291.019,0.0131,0.125,0.2284,0.3013,0.3571,0.4358
2291.501,0.01298,0.12490000000000001,0.2283,0.3014,0.3571,0.4355
2291.983,0.01283,0.12490000000000001,0.2283,0.3015,0.3571,0.4352
2292.465,0.01265,0.12480000000000002,0.22849999999999998,0.3017,0.3572,0.4351
2292.947,0.01246,0.12460000000000002,0.2288,0.3019,0.3574,0.4351
2293.429,0.01233,0.12460000000000002,0.22910000000000003,0.3022,0.3576,0.4353
2293.911,0.01227,0.12460000000000002,0.2294,0.3025,0.3577,0.4356
2294.394,0.0123,0.1247,0.22960000000000003,0.3028,0.3577,0.436
2294.876,0.01242,0.12490000000000001,0.22970000000000002,0.303,0.3577,0.4363
2295.358,0.01257,0.12510000000000002,0.22970000000000002,0.3032,0.3574,0.4366
2295.84,0.01271,0.12530000000000002,0.22960000000000003,0.3032,0.3572,0.4368
2296.322,0.01279,0.1255,0.22949999999999998,0.3031,0.357,0.4369
2296.804,0.01281,0.12560000000000002,0.2294,0.303,0.357,0.4369
2297.286,0.01277,0.12560000000000002,0.2294,0.3028,0.3572,0.437
2297.768,0.01272,0.12560000000000002,0.2294,0.3027,0.3575,0.4372
2298.25,0.01269,0.12560000000000002,0.22949999999999998,0.3026,0.358,0.4375
2298.733,0.01269,0.1257,0.22970000000000002,0.3026,0.3584,0.4379
2299.215,0.01274,0.12580000000000002,0.2299,0.3027,0.3588,0.4383
2299.697,0.01281,0.126,0.23020000000000002,0.3027,0.359,0.4386
2300.179,0.0129,0.12610000000000002,0.23060000000000003,0.3029,0.3592,0.4387
2300.661,0.01298,0.12630000000000002,0.2309,0.3031,0.3592,0.4388
2301.143,0.01306,0.1265,0.23110000000000003,0.3035,0.3593,0.4387
2301.625,0.01314,0.12660000000000002,0.2313,0.3039,0.3595,0.4388
2302.107,0.01323,0.12680000000000002,0.23149999999999998,0.3043,0.3598,0.4389
2302.59,0.01333,0.1269,0.23149999999999998,0.3047,0.3601,0.439
2303.072,0.01344,0.12710000000000002,0.23160000000000003,0.3051,0.3605,0.4393
2303.554,0.01355,0.1273,0.23160000000000003,0.3054,0.3609,0.4395
2304.036,0.01366,0.1275,0.23170000000000002,0.3056,0.3613,0.4396
2304.518,0.01376,0.12760000000000002,0.2318,0.3057,0.3616,0.4396
2305.0,0.01385,0.1278,0.23210000000000003,0.3057,0.3617,0.4395
2305.482,0.01393,0.128,0.2324,0.3057,0.3617,0.4395
2305.964,0.01404,0.12810000000000002,0.2328,0.3057,0.3615,0.4396
2306.446,0.01418,0.12840000000000001,0.23320000000000002,0.3057,0.3614,0.44
2306.929,0.01438,0.12860000000000002,0.23349999999999999,0.3058,0.3613,0.4406
2307.411,0.01463,0.12890000000000001,0.2338,0.306,0.3613,0.4414
2307.893,0.01493,0.1293,0.23399999999999999,0.3062,0.3616,0.4422
2308.375,0.01526,0.1297,0.23420000000000002,0.3065,0.362,0.4429
2308.857,0.01562,0.1302,0.2344,0.3069,0.3626,0.4434
2309.339,0.01596,0.13060000000000002,0.2348,0.3074,0.3632,0.4437
2309.821,0.01626,0.13090000000000002,0.23520000000000002,0.3079,0.3638,0.4439
2310.303,0.01647,0.1312,0.23570000000000002,0.3085,0.3641,0.444
2310.786,0.01658,0.13140000000000002,0.2363,0.309,0.3644,0.4443
2311.268,0.01657,0.1315,0.23670000000000002,0.3094,0.3645,0.4447
2311.75,0.01648,0.13140000000000002,0.237,0.3099,0.3647,0.4453
2312.232,0.01634,0.13140000000000002,0.23720000000000002,0.3103,0.3649,0.4461
2312.714,0.01621,0.1313,0.2373,0.3108,0.3654,0.4469
2313.196,0.01612,0.1313,0.2373,0.3114,0.3659,0.4476
2313.678,0.01611,0.13140000000000002,0.2373,0.312,0.3666,0.4482
2314.16,0.01619,0.1315,0.2374,0.3125,0.3673,0.4486
2314.642,0.01635,0.1317,0.2375,0.313,0.368,0.4487
2315.125,0.0166,0.13210000000000002,0.2379,0.3134,0.3685,0.4487
2315.607,0.01693,0.1325,0.2384,0.3136,0.369,0.4486
2316.089,0.01736,0.133,0.23909999999999998,0.3139,0.3695,0.4487
2316.571,0.01788,0.1336,0.24009999999999998,0.3141,0.37,0.449
2317.053,0.01847,0.1342,0.24130000000000001,0.3144,0.3706,0.4496
2317.535,0.01908,0.13490000000000002,0.24259999999999998,0.3147,0.3713,0.4505
2318.017,0.01971,0.1356,0.24380000000000002,0.3153,0.3721,0.4517
2318.499,0.02032,0.1363,0.2449,0.3159,0.3728,0.4531
2318.981,0.02092,0.137,0.2459,0.3168,0.3734,0.4546
2319.464,0.0215,0.1376,0.24659999999999999,0.3176,0.3739,0.4559
2319.946,0.02204,0.13820000000000002,0.2471,0.3185,0.3743,0.4569
2320.428,0.02248,0.13870000000000002,0.2475,0.3193,0.3749,0.4578
2320.91,0.02276,0.1391,0.248,0.3198,0.3757,0.4584
2321.392,0.02283,0.13920000000000002,0.2484,0.3202,0.3767,0.4589
2321.874,0.02267,0.1391,0.24880000000000002,0.3205,0.3779,0.4594
2322.356,0.02234,0.13890000000000002,0.24920000000000003,0.3207,0.3792,0.4599
2322.838,0.022,0.1386,0.2495,0.3211,0.3804,0.4604
2323.321,0.02182,0.1385,0.24970000000000003,0.3217,0.3812,0.461
2323.803,0.02197,0.13870000000000002,0.2499,0.3225,0.3817,0.4616
2324.285,0.02255,0.13940000000000002,0.2501,0.3236,0.3819,0.4622
2324.767,0.02362,0.1405,0.2505,0.3247,0.3819,0.4629
2325.249,0.02505,0.14200000000000002,0.251,0.3258,0.3818,0.4638
2325.731,0.02661,0.14370000000000002,0.2517,0.3266,0.3819,0.4647
2326.213,0.02804,0.14520000000000002,0.2524,0.3271,0.3821,0.4654
2326.695,0.02907,0.1463,0.2532,0.3274,0.3825,0.4658
2327.177,0.0295,0.1468,0.2539,0.3274,0.3831,0.4657
2327.66,0.02933,0.1467,0.2544,0.3273,0.3838,0.4654
2328.142,0.02863,0.14600000000000002,0.2548,0.3272,0.3847,0.4649
2328.624,0.02759,0.1451,0.2551,0.3272,0.3855,0.4647
2329.106,0.02645,0.14400000000000002,0.2554,0.3274,0.3864,0.465
2329.588,0.02551,0.1431,0.2558,0.3278,0.3871,0.4658
2330.07,0.02497,0.14270000000000002,0.2564,0.3285,0.3878,0.467
2330.552,0.02496,0.14270000000000002,0.2572,0.3294,0.3884,0.4681
2331.034,0.02555,0.1434,0.2582,0.3305,0.3889,0.4689
2331.517,0.02665,0.1446,0.2594,0.3317,0.3892,0.4692
2331.999,0.02808,0.1461,0.2604,0.3327,0.3893,0.4692
2332.481,0.02959,0.1476,0.2611,0.3334,0.3891,0.4692
2332.963,0.03092,0.14900000000000002,0.26130000000000003,0.3337,0.3886,0.4692
2333.445,0.0318,0.15000000000000002,0.2609,0.3336,0.3879,0.4697
2333.927,0.03207,0.15030000000000002,0.25980000000000003,0.3332,0.387,0.4706
2334.409,0.03178,0.1501,0.2585,0.3329,0.3861,0.472
2334.891,0.0311,0.14950000000000002,0.2572,0.333,0.3855,0.4736
2335.373,0.03032,0.14880000000000002,0.2564,0.3335,0.3855,0.4753
2335.856,0.0297,0.14830000000000002,0.2564,0.3345,0.3863,0.477
