Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
2169.525,0.138992,0.151704,0.11692800000000002,0.06563200000000001,0.16055200000000003,0.122976
2170.49,0.11984000000000002,0.16464,0.11513600000000002,0.069608,0.161672,0.110656
2171.454,0.103376,0.169176,0.10802400000000001,0.06608,0.15327200000000002,0.09648800000000002
2172.418,0.09049600000000001,0.16279200000000002,0.09581600000000001,0.05628000000000001,0.13445600000000002,0.082432
2173.382,0.08148,0.145656,0.08030400000000001,0.04375280000000001,0.108304,0.069552
2174.347,0.076104,0.12023200000000002,0.064232,0.033191200000000004,0.081032,0.05824
2175.311,0.07347200000000001,0.09100000000000001,0.05075280000000001,0.028610400000000005,0.059752000000000006,0.04845120000000001
2176.275,0.072688,0.063112,0.04231360000000001,0.0322672,0.049817600000000004,0.040387200000000005
2177.239,0.0728,0.041384,0.040292,0.043904000000000006,0.05292000000000001,0.0351288
2178.203,0.073304,0.029232000000000005,0.04472160000000001,0.061040000000000004,0.066472,0.03460800000000001
2179.168,0.074144,0.0280952,0.054471200000000004,0.07991200000000001,0.08495200000000001,0.04099200000000001
2180.132,0.076104,0.037626400000000004,0.068096,0.09676800000000002,0.10259200000000002,0.056504000000000006
2181.096,0.08069600000000002,0.05628000000000001,0.08450400000000001,0.10903200000000002,0.11580800000000002,0.082544
2182.06,0.089768,0.0826,0.10410400000000002,0.11698400000000002,0.12572000000000003,0.11961600000000001
2183.025,0.10528000000000001,0.115584,0.12857600000000002,0.12398400000000002,0.13720000000000002,0.16688
2183.989,0.129304,0.155568,0.160664,0.135912,0.157584,0.222824
2184.953,0.163464,0.20305600000000001,0.202944,0.15920800000000002,0.193368,0.28476
2185.917,0.20798400000000003,0.25788000000000005,0.25608800000000004,0.19818400000000003,0.24724000000000002,0.349272
2186.882,0.26152000000000003,0.31847200000000003,0.31808000000000003,0.253176,0.316064,0.4118800000000001
2187.846,0.321328,0.38124800000000003,0.38382400000000005,0.31998400000000005,0.39149600000000007,0.4677680000000001
2188.81,0.38304000000000005,0.441112,0.44660000000000005,0.39104800000000006,0.4617200000000001,0.51212
2189.774,0.44178400000000007,0.492352,0.499184,0.4570720000000001,0.5152000000000001,0.541632
2190.739,0.49229600000000007,0.53032,0.535864,0.509432,0.5434800000000001,0.554624
2191.703,0.5300400000000001,0.552272,0.5536160000000001,0.54264,0.543872,0.5516000000000001
