Wavenumber,doped PBTTT,neat PBTTT
3647.034,1.026,0.03714
3647.998,1.025,0.03663
3648.9629999999997,1.025,0.036680000000000004
3649.927,1.025,0.03726
3650.8909999999996,1.025,0.03803
3651.855,1.026,0.0387
3652.82,1.0270000000000001,0.03913
3653.784,1.028,0.03935
3654.748,1.0290000000000001,0.039389999999999994
3655.712,1.031,0.03934
3656.677,1.032,0.03926
3657.6409999999996,1.032,0.03918
3658.605,1.032,0.03912
3659.5690000000004,1.032,0.039080000000000004
3660.533,1.032,0.03907
3661.498,1.032,0.0391
3662.462,1.033,0.03914
3663.426,1.033,0.03915
3664.39,1.033,0.039080000000000004
3665.355,1.033,0.03889
3666.3190000000004,1.033,0.038610000000000005
3667.283,1.033,0.0383
3668.2470000000003,1.034,0.03809
3669.212,1.034,0.038060000000000004
3670.176,1.035,0.03814
3671.14,1.034,0.03821
3672.1040000000003,1.033,0.038130000000000004
3673.0690000000004,1.031,0.037880000000000004
3674.033,1.03,0.03757
3674.9970000000003,1.0290000000000001,0.037380000000000004
3675.961,1.0290000000000001,0.03743
3676.925,1.0290000000000001,0.03768
3677.89,1.03,0.03796
3678.8540000000003,1.03,0.03816
3679.8179999999998,1.031,0.038239999999999996
3680.782,1.032,0.03825
3681.7470000000003,1.033,0.03825
3682.711,1.034,0.03826
3683.675,1.036,0.03826
3684.639,1.036,0.038189999999999995
3685.6040000000003,1.035,0.03802
3686.5679999999998,1.034,0.03773
3687.532,1.033,0.0374
3688.4959999999996,1.032,0.037160000000000006
3689.46,1.032,0.037160000000000006
3690.425,1.033,0.03739
3691.389,1.034,0.03771
3692.353,1.034,0.03797
3693.317,1.034,0.0381
3694.282,1.033,0.03808
3695.2459999999996,1.033,0.03796
3696.21,1.033,0.03781
3697.1740000000004,1.034,0.03767
3698.139,1.036,0.0376
3699.103,1.038,0.037610000000000005
3700.067,1.0390000000000001,0.03773
3701.031,1.0390000000000001,0.03795
3701.9959999999996,1.038,0.03821
3702.96,1.037,0.038439999999999995
3703.9240000000004,1.036,0.03855
3704.888,1.035,0.0385
3705.8520000000003,1.035,0.03825
3706.817,1.035,0.03784
3707.781,1.035,0.03732
3708.745,1.036,0.036789999999999996
3709.7090000000003,1.038,0.036430000000000004
3710.6740000000004,1.0390000000000001,0.03639
3711.638,1.04,0.0367
3712.6020000000003,1.041,0.03721
3713.566,1.042,0.037739999999999996
3714.531,1.042,0.03814
3715.495,1.043,0.03839
3716.4590000000003,1.044,0.03848
3717.423,1.044,0.038419999999999996
3718.387,1.044,0.038239999999999996
3719.3520000000003,1.044,0.038
3720.316,1.043,0.03773
3721.28,1.043,0.037489999999999996
3722.244,1.042,0.03732
3723.2090000000003,1.042,0.03726
3724.173,1.043,0.03732
3725.137,1.044,0.037489999999999996
3726.1009999999997,1.045,0.03772
3727.066,1.045,0.037939999999999995
3728.03,1.045,0.03809
3728.994,1.045,0.038130000000000004
3729.958,1.044,0.03803
3730.923,1.042,0.03776
3731.887,1.04,0.03735
3732.8509999999997,1.0390000000000001,0.03687
3733.815,1.038,0.036489999999999995
3734.7790000000005,1.04,0.036410000000000005
3735.744,1.041,0.0367
3736.708,1.043,0.037239999999999995
3737.672,1.043,0.0378
3738.636,1.044,0.03821
3739.6009999999997,1.044,0.03841
3740.565,1.044,0.0384
3741.5290000000005,1.045,0.0382
3742.493,1.046,0.037880000000000004
3743.458,1.047,0.03751
3744.422,1.046,0.0372
3745.386,1.045,0.03696
3746.35,1.043,0.03675
3747.3140000000003,1.042,0.03652
3748.2790000000005,1.043,0.03626
3749.243,1.044,0.03606
3750.2070000000003,1.046,0.03605
3751.171,1.047,0.0363
3752.136,1.0490000000000002,0.0367
3753.1,1.0490000000000002,0.03708
3754.0640000000003,1.0490000000000002,0.03734
3755.028,1.0490000000000002,0.03744
3755.993,1.0490000000000002,0.03744
3756.9570000000003,1.05,0.03741
3757.921,1.051,0.03741
3758.885,1.052,0.03748
3759.85,1.052,0.03762
3760.8140000000003,1.053,0.03779
3761.778,1.052,0.03793
3762.742,1.052,0.03801
3763.7059999999997,1.051,0.03802
3764.671,1.05,0.03798
3765.635,1.05,0.03791
3766.599,1.0490000000000002,0.03785
3767.563,1.05,0.03781
3768.528,1.05,0.03782
3769.492,1.051,0.037880000000000004
3770.4559999999997,1.052,0.03795
3771.42,1.052,0.03803
3772.385,1.052,0.03809
3773.349,1.052,0.03814
3774.313,1.052,0.03816
3775.277,1.053,0.03815
3776.242,1.053,0.03812
3777.2059999999997,1.054,0.03807
3778.17,1.054,0.03802
3779.134,1.055,0.03797
3780.098,1.055,0.037939999999999995
3781.063,1.056,0.0379
3782.027,1.056,0.03783
3782.991,1.056,0.037739999999999996
3783.955,1.056,0.03762
3784.92,1.056,0.03752
3785.884,1.056,0.0375
3786.848,1.055,0.03759
3787.812,1.055,0.03778
3788.777,1.056,0.03803
3789.741,1.056,0.03825
3790.705,1.057,0.03837
3791.6690000000003,1.057,0.038360000000000005
3792.633,1.057,0.03822
3793.598,1.056,0.038
3794.562,1.055,0.037739999999999996
3795.526,1.055,0.03752
3796.49,1.054,0.03734
3797.455,1.053,0.0372
3798.4190000000003,1.052,0.03707
3799.383,1.051,0.036969999999999996
3800.347,1.051,0.03694
3801.312,1.051,0.036989999999999995
3802.276,1.051,0.03712
3803.24,1.053,0.03726
3804.204,1.054,0.03733
3805.1690000000003,1.056,0.03732
3806.133,1.057,0.03726
3807.097,1.058,0.037219999999999996
3808.0609999999997,1.0590000000000002,0.037239999999999995
3809.025,1.0590000000000002,0.03731
3809.99,1.058,0.037380000000000004
3810.954,1.058,0.0374
3811.9179999999997,1.057,0.03735
3812.882,1.057,0.03725
3813.847,1.057,0.03713
3814.8109999999997,1.057,0.03703
3815.775,1.057,0.036930000000000004
3816.739,1.058,0.0368
3817.704,1.057,0.03664
3818.6679999999997,1.057,0.036469999999999995
3819.632,1.056,0.03638
3820.5959999999995,1.055,0.03645
3821.56,1.055,0.03667
3822.525,1.056,0.03694
3823.489,1.058,0.03714
3824.453,1.06,0.03721
3825.417,1.061,0.03714
3826.382,1.061,0.036989999999999995
3827.3459999999995,1.061,0.03681
3828.31,1.061,0.03665
3829.2740000000003,1.061,0.03656
3830.239,1.061,0.03655
3831.203,1.062,0.03663
3832.167,1.062,0.03676
3833.131,1.062,0.03692
3834.0959999999995,1.062,0.03705
3835.06,1.061,0.0371
3836.0240000000003,1.06,0.03703
3836.988,1.0590000000000002,0.03687
3837.952,1.058,0.036680000000000004
3838.917,1.057,0.03653
3839.881,1.058,0.036469999999999995
3840.845,1.06,0.03648
3841.809,1.061,0.03655
3842.7740000000003,1.061,0.03665
3843.738,1.061,0.03678
3844.702,1.06,0.036930000000000004
3845.6659999999997,1.06,0.03708
3846.631,1.0590000000000002,0.037160000000000006
3847.595,1.0590000000000002,0.03713
3848.559,1.06,0.036930000000000004
3849.5229999999997,1.06,0.036539999999999996
3850.487,1.06,0.03601
3851.452,1.058,0.03549
3852.4159999999997,1.056,0.03524
3853.38,1.054,0.03545
3854.344,1.054,0.036000000000000004
3855.309,1.056,0.03655
3856.2729999999997,1.058,0.03688
3857.237,1.06,0.036969999999999996
3858.2009999999996,1.062,0.03688
3859.1659999999997,1.063,0.03669
3860.13,1.064,0.036489999999999995
3861.094,1.063,0.03634
3862.058,1.063,0.036289999999999996
3863.0229999999997,1.063,0.03633
3863.987,1.063,0.0364
3864.9509999999996,1.063,0.03644
3865.915,1.063,0.03644
3866.8790000000004,1.064,0.036410000000000005
3867.844,1.064,0.03637
3868.808,1.064,0.03632
3869.772,1.064,0.03628
3870.736,1.063,0.036239999999999994
3871.7009999999996,1.063,0.03623
3872.665,1.063,0.0363
3873.6290000000004,1.063,0.036469999999999995
3874.593,1.063,0.036719999999999996
3875.558,1.064,0.03696
3876.522,1.065,0.03712
3877.486,1.0659999999999998,0.03714
3878.45,1.067,0.03701
3879.414,1.067,0.03678
3880.3790000000004,1.065,0.036539999999999996
3881.343,1.064,0.03639
3882.3070000000002,1.063,0.03636
3883.2709999999997,1.062,0.03646
3884.236,1.062,0.03663
3885.2,1.062,0.03682
3886.164,1.064,0.03695
3887.1279999999997,1.065,0.03694
3888.093,1.067,0.03678
3889.0570000000002,1.068,0.03652
3890.0209999999997,1.068,0.03625
3890.985,1.068,0.0361
3891.95,1.068,0.036160000000000005
3892.914,1.068,0.03639
3893.8779999999997,1.068,0.03667
3894.842,1.069,0.03689
3895.8059999999996,1.07,0.03696
3896.7709999999997,1.07,0.03688
3897.735,1.07,0.036680000000000004
3898.699,1.069,0.03645
3899.663,1.068,0.03623
3900.6279999999997,1.067,0.03608
3901.592,1.0659999999999998,0.03601
3902.5559999999996,1.065,0.036019999999999996
3903.52,1.0659999999999998,0.03609
3904.485,1.0659999999999998,0.03622
3905.449,1.067,0.03638
3906.413,1.068,0.03655
3907.377,1.068,0.0367
3908.341,1.068,0.03681
3909.3059999999996,1.068,0.03687
3910.27,1.068,0.03688
3911.2340000000004,1.068,0.03685
3912.198,1.069,0.03677
3913.163,1.07,0.036660000000000005
3914.127,1.07,0.03655
3915.091,1.071,0.03648
3916.055,1.071,0.03648
3917.02,1.071,0.03656
3917.9840000000004,1.071,0.03669
3918.948,1.071,0.0368
3919.9120000000003,1.071,0.03684
3920.877,1.071,0.03677
3921.841,1.071,0.03663
3922.805,1.072,0.03645
3923.7690000000002,1.072,0.03632
3924.7329999999997,1.071,0.03626
3925.698,1.071,0.036289999999999996
3926.6620000000003,1.07,0.03634
3927.6259999999997,1.07,0.03638
3928.59,1.07,0.03636
3929.555,1.07,0.03632
3930.5190000000002,1.071,0.036289999999999996
3931.4829999999997,1.071,0.03631
3932.447,1.071,0.03639
3933.4120000000003,1.07,0.0365
3934.3759999999997,1.07,0.0366
3935.34,1.07,0.036660000000000005
3936.304,1.07,0.036660000000000005
3937.268,1.07,0.036610000000000004
3938.2329999999997,1.071,0.03651
3939.197,1.071,0.0364
3940.1609999999996,1.072,0.03631
3941.125,1.072,0.03627
3942.09,1.071,0.03628
3943.054,1.071,0.03635
3944.018,1.07,0.03644
3944.982,1.071,0.03651
3945.947,1.071,0.03653
3946.9109999999996,1.072,0.0365
3947.875,1.073,0.03646
3948.8390000000004,1.073,0.03642
3949.804,1.073,0.036430000000000004
3950.768,1.073,0.036469999999999995
3951.732,1.073,0.03653
3952.696,1.072,0.03659
3953.66,1.072,0.036610000000000004
3954.625,1.072,0.0366
3955.5890000000004,1.072,0.03655
3956.553,1.073,0.0365
3957.5170000000003,1.073,0.03648
3958.482,1.073,0.03651
3959.446,1.073,0.03658
3960.41,1.073,0.03667
3961.3740000000003,1.073,0.03675
3962.3390000000004,1.074,0.03678
3963.303,1.074,0.03678
3964.2670000000003,1.074,0.036739999999999995
3965.2309999999998,1.074,0.03669
3966.195,1.073,0.03664
3967.16,1.072,0.0366
3968.1240000000003,1.072,0.03656
3969.0879999999997,1.071,0.03653
3970.052,1.07,0.036489999999999995
3971.0170000000003,1.07,0.036430000000000004
3971.9809999999998,1.07,0.03637
3972.945,1.071,0.0363
3973.909,1.072,0.03623
3974.8740000000003,1.072,0.0362
3975.8379999999997,1.073,0.0362
3976.802,1.073,0.03625
3977.7659999999996,1.074,0.0363
3978.7309999999998,1.074,0.03634
3979.695,1.074,0.03635
3980.659,1.075,0.03633
3981.623,1.075,0.03631
3982.587,1.075,0.0363
3983.552,1.074,0.03631
3984.5159999999996,1.074,0.03631
3985.48,1.074,0.03628
3986.4440000000004,1.074,0.03623
3987.409,1.074,0.036160000000000005
3988.373,1.074,0.0361
3989.337,1.074,0.03608
3990.301,1.073,0.03611
3991.2659999999996,1.073,0.036160000000000005
3992.23,1.073,0.03623
3993.1940000000004,1.073,0.03627
3994.158,1.074,0.0363
3995.1220000000003,1.075,0.0363
3996.087,1.0759999999999998,0.036289999999999996
3997.051,1.077,0.03626
3998.015,1.078,0.03622
3998.9790000000003,1.077,0.036160000000000005
3999.9440000000004,1.077,0.03611
4000.908,1.075,0.03607
4001.8720000000003,1.074,0.03606
4002.836,1.074,0.03608
4003.801,1.074,0.0361
4004.765,1.075,0.0361
4005.7290000000003,1.0759999999999998,0.03608
4006.6929999999998,1.0759999999999998,0.03605
4007.658,1.0759999999999998,0.03601
4008.6220000000003,1.075,0.03599
4009.586,1.075,0.03598
4010.55,1.074,0.03599
4011.514,1.074,0.03601
4012.4790000000003,1.075,0.03606
4013.4429999999998,1.075,0.03612
4014.407,1.0759999999999998,0.0362
4015.3709999999996,1.0759999999999998,0.03626
4016.336,1.077,0.03628
4017.3,1.077,0.03625
4018.264,1.078,0.03617
4019.228,1.078,0.03608
4020.1929999999998,1.078,0.03603
4021.157,1.078,0.03603
4022.1209999999996,1.078,0.03607
4023.085,1.078,0.03613
4024.05,1.077,0.036160000000000005
4025.014,1.077,0.03614
4025.978,1.077,0.03609
4026.942,1.0759999999999998,0.036000000000000004
4027.906,1.0759999999999998,0.035930000000000004
4028.8709999999996,1.0759999999999998,0.03588
4029.835,1.0759999999999998,0.03588
4030.7990000000004,1.0759999999999998,0.035910000000000004
4031.763,1.0759999999999998,0.03596
4032.728,1.0759999999999998,0.03601
4033.692,1.0759999999999998,0.03607
4034.656,1.0759999999999998,0.03611
4035.62,1.0759999999999998,0.03613
4036.585,1.0759999999999998,0.03614
4037.5490000000004,1.0759999999999998,0.03611
4038.513,1.077,0.03606
4039.4770000000003,1.077,0.03598
4040.441,1.077,0.0359
4041.406,1.077,0.03584
4042.37,1.077,0.03581
4043.3340000000003,1.0759999999999998,0.03581
4044.298,1.0759999999999998,0.0358
4045.263,1.0759999999999998,0.035789999999999995
4046.2270000000003,1.077,0.035769999999999996
4047.191,1.077,0.03576
4048.155,1.077,0.035769999999999996
4049.12,1.077,0.0358
4050.0840000000003,1.077,0.03584
4051.048,1.0759999999999998,0.03585
4052.012,1.075,0.0358
4052.9770000000003,1.075,0.035710000000000006
4053.941,1.075,0.03558
4054.905,1.075,0.03547
4055.869,1.075,0.03539
4056.833,1.075,0.03537
4057.798,1.075,0.035410000000000004
4058.762,1.0759999999999998,0.0355
4059.7259999999997,1.0759999999999998,0.03563
4060.69,1.077,0.035769999999999996
4061.655,1.077,0.03592
4062.619,1.077,0.03603
4063.583,1.077,0.03609
4064.547,1.077,0.03607
4065.512,1.0759999999999998,0.03599
4066.4759999999997,1.0759999999999998,0.03585
4067.44,1.0759999999999998,0.03568
4068.4040000000005,1.0759999999999998,0.035519999999999996
4069.368,1.075,0.03538
4070.333,1.075,0.03528
4071.297,1.0759999999999998,0.035210000000000005
4072.261,1.0759999999999998,0.03519
4073.225,1.077,0.035210000000000005
4074.19,1.077,0.03526
4075.1540000000005,1.078,0.03533
4076.118,1.078,0.035410000000000004
4077.0820000000003,1.077,0.03547
4078.047,1.077,0.03551
4079.011,1.0759999999999998,0.03553
4079.975,1.0759999999999998,0.035519999999999996
4080.9390000000003,1.0759999999999998,0.03549
4081.9040000000005,1.0759999999999998,0.035460000000000005
4082.868,1.077,0.03543
4083.8320000000003,1.078,0.03539
4084.796,1.079,0.03536
4085.76,1.079,0.03532
4086.725,1.079,0.03528
4087.6890000000003,1.079,0.03528
4088.653,1.078,0.0353
4089.617,1.077,0.03538
4090.5820000000003,1.075,0.035480000000000005
4091.546,1.074,0.03557
4092.51,1.073,0.03563
4093.474,1.073,0.03561
4094.4390000000003,1.073,0.03553
4095.403,1.073,0.03539
4096.367,1.074,0.03526
4097.331,1.0759999999999998,0.03518
4098.295,1.077,0.03518
4099.26,1.078,0.03525
4100.224,1.078,0.03536
4101.188,1.078,0.03547
4102.152,1.077,0.03553
4103.117,1.0759999999999998,0.03553
4104.081,1.075,0.03549
4105.045,1.074,0.03545
4106.009,1.073,0.03542
4106.974,1.073,0.03543
4107.938,1.074,0.035460000000000005
4108.902,1.075,0.03547
4109.866,1.0759999999999998,0.03544
4110.831,1.077,0.03535
4111.795,1.078,0.035230000000000004
4112.759,1.078,0.03511
4113.723,1.077,0.03505
4114.687,1.0759999999999998,0.03506
4115.652,1.0759999999999998,0.03514
4116.616,1.0759999999999998,0.03525
4117.58,1.0759999999999998,0.03533
4118.544,1.0759999999999998,0.035339999999999996
4119.509,1.077,0.03526
4120.473,1.077,0.03511
4121.437,1.077,0.03497
4122.401,1.0759999999999998,0.03489
4123.366,1.075,0.03489
4124.33,1.075,0.03497
4125.294,1.074,0.03506
4126.258,1.074,0.03512
4127.222,1.074,0.0351
4128.187,1.075,0.035019999999999996
4129.151,1.075,0.03493
4130.115,1.0759999999999998,0.03489
4131.079000000001,1.0759999999999998,0.03492
4132.044,1.0759999999999998,0.035019999999999996
4133.008,1.0759999999999998,0.03515
4133.972,1.0759999999999998,0.03526
4134.936,1.075,0.03532
4135.901,1.074,0.03532
4136.865,1.074,0.03528
4137.829000000001,1.074,0.035230000000000004
4138.793,1.075,0.03518
4139.758,1.0759999999999998,0.03513
4140.722,1.077,0.035089999999999996
4141.686,1.077,0.035039999999999995
4142.65,1.077,0.03499
4143.6140000000005,1.077,0.034960000000000005
4144.579000000001,1.0759999999999998,0.03495
4145.543,1.074,0.03497
4146.5070000000005,1.073,0.03499
4147.471,1.073,0.035
4148.436,1.073,0.034980000000000004
4149.4,1.074,0.03492
4150.3640000000005,1.075,0.034839999999999996
4151.3279999999995,1.075,0.0348
4152.293,1.075,0.0348
4153.2570000000005,1.075,0.03486
4154.221,1.074,0.034960000000000005
4155.185,1.073,0.03505
4156.149,1.072,0.035089999999999996
4157.1140000000005,1.072,0.03505
4158.0779999999995,1.071,0.03495
4159.042,1.071,0.034789999999999995
4160.005999999999,1.07,0.03464
4160.971,1.07,0.03452
4161.935,1.071,0.034480000000000004
4162.899,1.071,0.0345
4163.863,1.072,0.03457
4164.8279999999995,1.072,0.03465
4165.792,1.072,0.034710000000000005
4166.755999999999,1.072,0.03476
4167.72,1.071,0.03478
4168.685,1.071,0.034789999999999995
4169.649,1.071,0.03478
4170.613,1.072,0.03477
4171.577,1.072,0.03475
4172.541,1.073,0.03472
4173.505999999999,1.073,0.0347
4174.47,1.072,0.03467
4175.434,1.072,0.03463
4176.398,1.071,0.03457
4177.363,1.071,0.03449
4178.327,1.071,0.03439
4179.291,1.071,0.03431
4180.255,1.072,0.03425
4181.22,1.072,0.03424
4182.184,1.072,0.03428
4183.148,1.072,0.03435
4184.112,1.071,0.03445
4185.076,1.07,0.03453
4186.041,1.07,0.034589999999999996
4187.005,1.07,0.034589999999999996
4187.969,1.07,0.03456
4188.933,1.071,0.0345
4189.898,1.072,0.034460000000000005
4190.862,1.073,0.03444
4191.826,1.074,0.03445
4192.79,1.074,0.034460000000000005
4193.755,1.074,0.03445
4194.719,1.074,0.0344
4195.683,1.074,0.034319999999999996
4196.647,1.074,0.034230000000000003
4197.612,1.074,0.03416
4198.576,1.074,0.03413
4199.54,1.074,0.03413
4200.504,1.073,0.03417
4201.468,1.073,0.034210000000000004
4202.433,1.072,0.03424
4203.397,1.071,0.03428
4204.361,1.071,0.0343
4205.325,1.071,0.03433
4206.29,1.071,0.03437
4207.254,1.071,0.03439
4208.218,1.07,0.03441
4209.182,1.07,0.0344
4210.147,1.069,0.034339999999999996
4211.111,1.069,0.034230000000000003
4212.075,1.068,0.03408
4213.039000000001,1.068,0.03392
4214.003,1.068,0.03383
4214.968,1.067,0.033839999999999995
4215.932,1.067,0.033960000000000004
4216.896,1.067,0.03415
4217.86,1.067,0.034339999999999996
4218.825,1.068,0.03447
4219.789000000001,1.069,0.034480000000000004
4220.753,1.07,0.0344
4221.717000000001,1.072,0.03427
4222.682,1.073,0.03414
4223.646,1.073,0.03403
4224.61,1.074,0.03397
4225.5740000000005,1.073,0.03394
4226.539000000001,1.072,0.03394
4227.503,1.071,0.03398
4228.467000000001,1.069,0.03404
4229.431,1.068,0.03411
4230.395,1.068,0.03414
4231.36,1.068,0.03414
4232.3240000000005,1.069,0.034089999999999995
4233.288,1.069,0.034
4234.252,1.07,0.033889999999999997
4235.217000000001,1.07,0.033780000000000004
4236.181,1.07,0.0337
4237.145,1.069,0.03366
4238.109,1.069,0.03367
4239.0740000000005,1.068,0.033710000000000004
4240.038,1.068,0.033780000000000004
4241.002,1.068,0.03383
4241.965999999999,1.068,0.033839999999999995
4242.931,1.067,0.03381
4243.895,1.067,0.03375
4244.859,1.0659999999999998,0.03369
4245.823,1.067,0.03365
4246.787,1.067,0.03363
4247.752,1.068,0.033639999999999996
4248.715999999999,1.069,0.03368
4249.68,1.069,0.033760000000000005
4250.644,1.07,0.03386
4251.609,1.07,0.03395
4252.573,1.07,0.034010000000000006
4253.537,1.069,0.03398
4254.501,1.068,0.03388
4255.465999999999,1.067,0.03373
4256.43,1.0659999999999998,0.03356
4257.394,1.0659999999999998,0.03344
4258.358,1.0659999999999998,0.0334
