,Wavenumber,Absorbance,film
6474,2782.117,0.03884,neat PBTTT
6475,2783.0809999999997,0.038939999999999995,neat PBTTT
6476,2784.045,0.03909,neat PBTTT
6477,2785.009,0.03926,neat PBTTT
6478,2785.974,0.0394,neat PBTTT
6479,2786.938,0.03949,neat PBTTT
6480,2787.902,0.03951,neat PBTTT
6481,2788.866,0.03949,neat PBTTT
6482,2789.8309999999997,0.03948,neat PBTTT
6483,2790.795,0.03953,neat PBTTT
6484,2791.759,0.03965,neat PBTTT
6485,2792.723,0.03982,neat PBTTT
6486,2793.688,0.03999,neat PBTTT
6487,2794.652,0.040139999999999995,neat PBTTT
6488,2795.616,0.04024,neat PBTTT
6489,2796.58,0.04029,neat PBTTT
6490,2797.545,0.04033,neat PBTTT
6491,2798.509,0.040369999999999996,neat PBTTT
6492,2799.473,0.04044,neat PBTTT
6493,2800.437,0.04054,neat PBTTT
6494,2801.401,0.04068,neat PBTTT
6495,2802.366,0.04083,neat PBTTT
6496,2803.33,0.04099,neat PBTTT
6497,2804.2940000000003,0.041139999999999996,neat PBTTT
6498,2805.258,0.041280000000000004,neat PBTTT
6499,2806.223,0.04142,neat PBTTT
6500,2807.187,0.04154,neat PBTTT
6501,2808.151,0.04165,neat PBTTT
6502,2809.115,0.041760000000000005,neat PBTTT
6503,2810.08,0.04188,neat PBTTT
6504,2811.0440000000003,0.042010000000000006,neat PBTTT
6505,2812.008,0.04217,neat PBTTT
6506,2812.972,0.04236,neat PBTTT
6507,2813.9359999999997,0.04257,neat PBTTT
6508,2814.901,0.042789999999999995,neat PBTTT
6509,2815.865,0.04299,neat PBTTT
6510,2816.829,0.04318,neat PBTTT
6511,2817.7929999999997,0.04337,neat PBTTT
6512,2818.758,0.04358,neat PBTTT
6513,2819.722,0.04383,neat PBTTT
6514,2820.6859999999997,0.04412,neat PBTTT
6515,2821.65,0.04445,neat PBTTT
6516,2822.615,0.04481,neat PBTTT
6517,2823.579,0.04519,neat PBTTT
6518,2824.5429999999997,0.04557,neat PBTTT
6519,2825.507,0.04595,neat PBTTT
6520,2826.472,0.046310000000000004,neat PBTTT
6521,2827.4359999999997,0.04666,neat PBTTT
6522,2828.4,0.04701,neat PBTTT
6523,2829.364,0.04738,neat PBTTT
6524,2830.328,0.04779,neat PBTTT
6525,2831.2929999999997,0.04828,neat PBTTT
6526,2832.257,0.04886,neat PBTTT
6527,2833.2209999999995,0.04956,neat PBTTT
6528,2834.185,0.05038,neat PBTTT
6529,2835.15,0.05134,neat PBTTT
6530,2836.114,0.05245,neat PBTTT
6531,2837.078,0.05375,neat PBTTT
6532,2838.042,0.055279999999999996,neat PBTTT
6533,2839.007,0.05707,neat PBTTT
6534,2839.9709999999995,0.05917000000000001,neat PBTTT
6535,2840.935,0.061610000000000005,neat PBTTT
6536,2841.8990000000003,0.06439,neat PBTTT
6537,2842.864,0.0675,neat PBTTT
6538,2843.828,0.07088,neat PBTTT
6539,2844.792,0.07446,neat PBTTT
6540,2845.756,0.07816000000000001,neat PBTTT
6541,2846.72,0.08189,neat PBTTT
6542,2847.685,0.08557000000000001,neat PBTTT
6543,2848.6490000000003,0.08912,neat PBTTT
6544,2849.613,0.09249,neat PBTTT
6545,2850.577,0.09562999999999999,neat PBTTT
6546,2851.542,0.09848,neat PBTTT
6547,2852.506,0.10099999999999999,neat PBTTT
6548,2853.47,0.10300000000000001,neat PBTTT
6549,2854.434,0.1044,neat PBTTT
6550,2855.3990000000003,0.1053,neat PBTTT
6551,2856.363,0.1053,neat PBTTT
6552,2857.327,0.1046,neat PBTTT
6553,2858.2909999999997,0.1032,neat PBTTT
6554,2859.255,0.1012,neat PBTTT
6555,2860.22,0.09867999999999999,neat PBTTT
6556,2861.184,0.09593,neat PBTTT
6557,2862.1479999999997,0.09318,neat PBTTT
6558,2863.112,0.09065,neat PBTTT
6559,2864.077,0.08849,neat PBTTT
6560,2865.0409999999997,0.08682000000000001,neat PBTTT
6561,2866.005,0.08561,neat PBTTT
6562,2866.969,0.08478,neat PBTTT
6563,2867.934,0.08417000000000001,neat PBTTT
6564,2868.8979999999997,0.0836,neat PBTTT
6565,2869.862,0.08288,neat PBTTT
6566,2870.8259999999996,0.08188,neat PBTTT
6567,2871.7909999999997,0.08054,neat PBTTT
6568,2872.755,0.07887000000000001,neat PBTTT
6569,2873.719,0.07697000000000001,neat PBTTT
6570,2874.683,0.07496,neat PBTTT
6571,2875.647,0.07299,neat PBTTT
6572,2876.612,0.07119,neat PBTTT
6573,2877.5759999999996,0.06964,neat PBTTT
6574,2878.54,0.06838,neat PBTTT
6575,2879.5040000000004,0.06742999999999999,neat PBTTT
6576,2880.469,0.06679,neat PBTTT
6577,2881.433,0.06644,neat PBTTT
6578,2882.397,0.06635,neat PBTTT
6579,2883.361,0.06648,neat PBTTT
6580,2884.3259999999996,0.0668,neat PBTTT
6581,2885.29,0.06726,neat PBTTT
6582,2886.2540000000004,0.06786,neat PBTTT
6583,2887.218,0.06856,neat PBTTT
6584,2888.1820000000002,0.06937,neat PBTTT
6585,2889.147,0.07028999999999999,neat PBTTT
6586,2890.111,0.07128,neat PBTTT
6587,2891.075,0.07235,neat PBTTT
6588,2892.039,0.07346,neat PBTTT
6589,2893.0040000000004,0.07457000000000001,neat PBTTT
6590,2893.968,0.07567,neat PBTTT
6591,2894.9320000000002,0.07675,neat PBTTT
6592,2895.8959999999997,0.07783999999999999,neat PBTTT
6593,2896.861,0.07896,neat PBTTT
6594,2897.825,0.08014,neat PBTTT
6595,2898.789,0.08141,neat PBTTT
6596,2899.7529999999997,0.08277000000000001,neat PBTTT
6597,2900.718,0.08423,neat PBTTT
6598,2901.6820000000002,0.0858,neat PBTTT
6599,2902.6459999999997,0.08749,neat PBTTT
6600,2903.61,0.08932000000000001,neat PBTTT
6601,2904.574,0.09132,neat PBTTT
6602,2905.539,0.09349,neat PBTTT
6603,2906.5029999999997,0.09584,neat PBTTT
6604,2907.467,0.09838,neat PBTTT
6605,2908.4309999999996,0.1011,neat PBTTT
6606,2909.3959999999997,0.1041,neat PBTTT
6607,2910.36,0.1073,neat PBTTT
6608,2911.324,0.1108,neat PBTTT
6609,2912.288,0.1145,neat PBTTT
6610,2913.2529999999997,0.1184,neat PBTTT
6611,2914.217,0.1225,neat PBTTT
6612,2915.1809999999996,0.1267,neat PBTTT
6613,2916.145,0.1309,neat PBTTT
6614,2917.1090000000004,0.1352,neat PBTTT
6615,2918.074,0.1395,neat PBTTT
6616,2919.038,0.1437,neat PBTTT
6617,2920.002,0.1478,neat PBTTT
6618,2920.966,0.1517,neat PBTTT
6619,2921.9309999999996,0.1551,neat PBTTT
6620,2922.895,0.158,neat PBTTT
6621,2923.8590000000004,0.1603,neat PBTTT
6622,2924.823,0.1618,neat PBTTT
6623,2925.788,0.1625,neat PBTTT
6624,2926.752,0.1624,neat PBTTT
6625,2927.716,0.1614,neat PBTTT
6626,2928.68,0.1596,neat PBTTT
6627,2929.645,0.1569,neat PBTTT
6628,2930.6090000000004,0.1536,neat PBTTT
6629,2931.573,0.1496,neat PBTTT
6630,2932.5370000000003,0.1452,neat PBTTT
6631,2933.5009999999997,0.1404,neat PBTTT
6632,2934.466,0.1355,neat PBTTT
6633,2935.43,0.1305,neat PBTTT
6634,2936.3940000000002,0.1256,neat PBTTT
6635,2937.3579999999997,0.1209,neat PBTTT
6636,2938.323,0.1166,neat PBTTT
6637,2939.2870000000003,0.1128,neat PBTTT
6638,2940.2509999999997,0.1093,neat PBTTT
6639,2941.215,0.1064,neat PBTTT
6640,2942.18,0.10400000000000001,neat PBTTT
6641,2943.1440000000002,0.1022,neat PBTTT
6642,2944.1079999999997,0.10099999999999999,neat PBTTT
6643,2945.072,0.1005,neat PBTTT
6644,2946.0359999999996,0.1007,neat PBTTT
6645,2947.0009999999997,0.1016,neat PBTTT
6646,2947.965,0.1032,neat PBTTT
6647,2948.929,0.1052,neat PBTTT
6648,2949.893,0.1075,neat PBTTT
6649,2950.8579999999997,0.1098,neat PBTTT
6650,2951.822,0.1119,neat PBTTT
6651,2952.7859999999996,0.1137,neat PBTTT
6652,2953.75,0.1148,neat PBTTT
6653,2954.715,0.1153,neat PBTTT
6654,2955.679,0.1151,neat PBTTT
6655,2956.643,0.1142,neat PBTTT
6656,2957.607,0.1128,neat PBTTT
6657,2958.572,0.1107,neat PBTTT
6658,2959.5359999999996,0.1082,neat PBTTT
6659,2960.5,0.1051,neat PBTTT
6660,2961.4640000000004,0.1017,neat PBTTT
6661,2962.428,0.09807,neat PBTTT
6662,2963.393,0.09426,neat PBTTT
6663,2964.357,0.09042,neat PBTTT
6664,2965.321,0.08664,neat PBTTT
6665,2966.285,0.08297,neat PBTTT
6666,2967.25,0.07944,neat PBTTT
6667,2968.2140000000004,0.07606,neat PBTTT
6668,2969.178,0.07287,neat PBTTT
6669,2970.1420000000003,0.06989,neat PBTTT
6670,2971.107,0.06713,neat PBTTT
6671,2972.071,0.06462999999999999,neat PBTTT
6672,2973.035,0.06239,neat PBTTT
6673,2973.9990000000003,0.0604,neat PBTTT
6674,2974.9629999999997,0.058629999999999995,neat PBTTT
6675,2975.928,0.05705,neat PBTTT
6676,2976.8920000000003,0.05562,neat PBTTT
6677,2977.8559999999998,0.054329999999999996,neat PBTTT
6678,2978.82,0.05316,neat PBTTT
6679,2979.785,0.05214,neat PBTTT
6680,2980.7490000000003,0.05127,neat PBTTT
6681,2981.7129999999997,0.050539999999999995,neat PBTTT
6682,2982.677,0.04993,neat PBTTT
6683,2983.6420000000003,0.049389999999999996,neat PBTTT
6684,2984.6059999999998,0.04888,neat PBTTT
6685,2985.57,0.04838,neat PBTTT
6686,2986.534,0.047869999999999996,neat PBTTT
6687,2987.4990000000003,0.04738,neat PBTTT
6688,2988.4629999999997,0.04693,neat PBTTT
6689,2989.427,0.046560000000000004,neat PBTTT
6690,2990.3909999999996,0.04628,neat PBTTT
6691,2991.355,0.04608,neat PBTTT
6692,2992.32,0.045939999999999995,neat PBTTT
6693,2993.284,0.045810000000000003,neat PBTTT
6694,2994.248,0.04567,neat PBTTT
6695,2995.212,0.045489999999999996,neat PBTTT
6696,2996.177,0.04528,neat PBTTT
6697,2997.1409999999996,0.04508,neat PBTTT
6698,2998.105,0.0449,neat PBTTT
6699,2999.0690000000004,0.04476,neat PBTTT
6700,3000.034,0.044660000000000005,neat PBTTT
6701,3000.998,0.04457,neat PBTTT
6702,3001.962,0.044469999999999996,neat PBTTT
6703,3002.926,0.044360000000000004,neat PBTTT
6704,3003.89,0.04425,neat PBTTT
6705,3004.855,0.04415,neat PBTTT
6706,3005.8190000000004,0.04406,neat PBTTT
6707,3006.783,0.04397,neat PBTTT
6708,3007.7470000000003,0.04386,neat PBTTT
6709,3008.712,0.04374,neat PBTTT
6710,3009.676,0.04361,neat PBTTT
6711,3010.64,0.043519999999999996,neat PBTTT
6712,3011.6040000000003,0.04349,neat PBTTT
6713,3012.5690000000004,0.04351,neat PBTTT
6714,3013.533,0.04358,neat PBTTT
6715,3014.4970000000003,0.04365,neat PBTTT
6716,3015.461,0.043680000000000004,neat PBTTT
6717,3016.426,0.043660000000000004,neat PBTTT
6718,3017.39,0.04359,neat PBTTT
6719,3018.3540000000003,0.0435,neat PBTTT
6720,3019.3179999999998,0.04339,neat PBTTT
6721,3020.282,0.043289999999999995,neat PBTTT
6722,3021.2470000000003,0.043210000000000005,neat PBTTT
6723,3022.211,0.04315,neat PBTTT
6724,3023.175,0.04314,neat PBTTT
6725,3024.139,0.04318,neat PBTTT
6726,3025.1040000000003,0.04326,neat PBTTT
6727,3026.0679999999998,0.04335,neat PBTTT
6728,3027.032,0.04343,neat PBTTT
6729,3027.9959999999996,0.04348,neat PBTTT
6730,3028.961,0.0435,neat PBTTT
6731,3029.925,0.0435,neat PBTTT
6732,3030.889,0.0435,neat PBTTT
6733,3031.853,0.04353,neat PBTTT
6734,3032.817,0.04358,neat PBTTT
6735,3033.782,0.04363,neat PBTTT
6736,3034.7459999999996,0.043680000000000004,neat PBTTT
6737,3035.71,0.0437,neat PBTTT
6738,3036.6740000000004,0.04369,neat PBTTT
6739,3037.639,0.043660000000000004,neat PBTTT
6740,3038.603,0.04365,neat PBTTT
6741,3039.567,0.043680000000000004,neat PBTTT
6742,3040.531,0.043769999999999996,neat PBTTT
6743,3041.4959999999996,0.043910000000000005,neat PBTTT
6744,3042.46,0.04406,neat PBTTT
6745,3043.4240000000004,0.044219999999999995,neat PBTTT
6746,3044.388,0.044360000000000004,neat PBTTT
6747,3045.353,0.044469999999999996,neat PBTTT
6748,3046.317,0.04458,neat PBTTT
6749,3047.281,0.044680000000000004,neat PBTTT
6750,3048.245,0.04478,neat PBTTT
6751,3049.2090000000003,0.044860000000000004,neat PBTTT
6752,3050.1740000000004,0.04493,neat PBTTT
6753,3051.138,0.044989999999999995,neat PBTTT
6754,3052.1020000000003,0.04506,neat PBTTT
6755,3053.066,0.04515,neat PBTTT
6756,3054.031,0.04526,neat PBTTT
6757,3054.995,0.045380000000000004,neat PBTTT
6758,3055.9590000000003,0.04547,neat PBTTT
6759,3056.923,0.0455,neat PBTTT
6760,3057.888,0.04546,neat PBTTT
6761,3058.8520000000003,0.04537,neat PBTTT
6762,3059.816,0.04525,neat PBTTT
6763,3060.78,0.04514,neat PBTTT
6764,3061.744,0.04504,neat PBTTT
6765,3062.7090000000003,0.044969999999999996,neat PBTTT
6766,3063.673,0.04489,neat PBTTT
6767,3064.637,0.04478,neat PBTTT
6768,3065.6009999999997,0.044660000000000005,neat PBTTT
6769,3066.566,0.04453,neat PBTTT
6770,3067.53,0.04442,neat PBTTT
6771,3068.494,0.04433,neat PBTTT
6772,3069.458,0.04427,neat PBTTT
6773,3070.423,0.04421,neat PBTTT
6774,3071.387,0.04413,neat PBTTT
6775,3072.3509999999997,0.04405,neat PBTTT
6776,3073.315,0.04396,neat PBTTT
6777,3074.28,0.04389,neat PBTTT
6778,3075.244,0.04383,neat PBTTT
6779,3076.208,0.04376,neat PBTTT
6780,3077.172,0.04367,neat PBTTT
6781,3078.136,0.04355,neat PBTTT
6782,3079.1009999999997,0.043410000000000004,neat PBTTT
6783,3080.065,0.0433,neat PBTTT
6784,3081.0290000000005,0.04322,neat PBTTT
6785,3081.993,0.04319,neat PBTTT
6786,3082.958,0.04319,neat PBTTT
6787,3083.922,0.0432,neat PBTTT
6788,3084.886,0.04319,neat PBTTT
6789,3085.85,0.043160000000000004,neat PBTTT
6790,3086.815,0.04311,neat PBTTT
6791,3087.7790000000005,0.04305,neat PBTTT
6792,3088.743,0.04301,neat PBTTT
6793,3089.7070000000003,0.04297,neat PBTTT
6794,3090.672,0.04295,neat PBTTT
6795,3091.636,0.04292,neat PBTTT
6796,3092.6,0.04288,neat PBTTT
6797,3093.5640000000003,0.04283,neat PBTTT
6798,3094.528,0.04276,neat PBTTT
6799,3095.493,0.042710000000000005,neat PBTTT
6800,3096.4570000000003,0.04267,neat PBTTT
6801,3097.421,0.042660000000000003,neat PBTTT
6802,3098.385,0.04268,neat PBTTT
6803,3099.35,0.0427,neat PBTTT
6804,3100.3140000000003,0.042710000000000005,neat PBTTT
6805,3101.278,0.04268,neat PBTTT
6806,3102.242,0.04261,neat PBTTT
6807,3103.2070000000003,0.04251,neat PBTTT
6808,3104.171,0.0424,neat PBTTT
6809,3105.135,0.04231,neat PBTTT
6810,3106.099,0.04227,neat PBTTT
6811,3107.063,0.04228,neat PBTTT
6812,3108.028,0.042319999999999997,neat PBTTT
6813,3108.992,0.04238,neat PBTTT
6814,3109.9559999999997,0.04244,neat PBTTT
6815,3110.92,0.042480000000000004,neat PBTTT
6816,3111.885,0.04251,neat PBTTT
6817,3112.849,0.04253,neat PBTTT
6818,3113.813,0.04255,neat PBTTT
6819,3114.777,0.04257,neat PBTTT
6820,3115.742,0.04258,neat PBTTT
6821,3116.7059999999997,0.04256,neat PBTTT
6822,3117.67,0.0425,neat PBTTT
6823,3118.634,0.0424,neat PBTTT
6824,3119.599,0.04225,neat PBTTT
6825,3120.563,0.042069999999999996,neat PBTTT
6826,3121.527,0.04189,neat PBTTT
6827,3122.491,0.04175,neat PBTTT
6828,3123.455,0.04169,neat PBTTT
6829,3124.42,0.0417,neat PBTTT
6830,3125.384,0.04178,neat PBTTT
6831,3126.348,0.0419,neat PBTTT
6832,3127.312,0.04202,neat PBTTT
6833,3128.277,0.04211,neat PBTTT
6834,3129.241,0.04216,neat PBTTT
6835,3130.205,0.04218,neat PBTTT
6836,3131.1690000000003,0.04218,neat PBTTT
6837,3132.134,0.04217,neat PBTTT
6838,3133.098,0.04217,neat PBTTT
6839,3134.062,0.04219,neat PBTTT
6840,3135.026,0.0422,neat PBTTT
6841,3135.99,0.04222,neat PBTTT
6842,3136.955,0.04222,neat PBTTT
6843,3137.9190000000003,0.04222,neat PBTTT
6844,3138.883,0.042210000000000004,neat PBTTT
6845,3139.847,0.04222,neat PBTTT
6846,3140.812,0.04224,neat PBTTT
6847,3141.776,0.04226,neat PBTTT
6848,3142.74,0.04228,neat PBTTT
6849,3143.704,0.04228,neat PBTTT
6850,3144.6690000000003,0.042289999999999994,neat PBTTT
6851,3145.633,0.042289999999999994,neat PBTTT
6852,3146.597,0.0423,neat PBTTT
6853,3147.5609999999997,0.04231,neat PBTTT
6854,3148.526,0.0423,neat PBTTT
6855,3149.49,0.04227,neat PBTTT
6856,3150.454,0.04222,neat PBTTT
6857,3151.4179999999997,0.04218,neat PBTTT
6858,3152.382,0.04214,neat PBTTT
6859,3153.347,0.04213,neat PBTTT
6860,3154.3109999999997,0.04214,neat PBTTT
6861,3155.275,0.04218,neat PBTTT
6862,3156.239,0.042230000000000004,neat PBTTT
6863,3157.204,0.04228,neat PBTTT
6864,3158.1679999999997,0.042319999999999997,neat PBTTT
6865,3159.132,0.04231,neat PBTTT
6866,3160.0959999999995,0.04226,neat PBTTT
6867,3161.0609999999997,0.04217,neat PBTTT
6868,3162.025,0.04206,neat PBTTT
6869,3162.989,0.04197,neat PBTTT
6870,3163.953,0.04191,neat PBTTT
6871,3164.917,0.04189,neat PBTTT
6872,3165.882,0.0419,neat PBTTT
6873,3166.8459999999995,0.04194,neat PBTTT
6874,3167.81,0.04199,neat PBTTT
6875,3168.7740000000003,0.042069999999999996,neat PBTTT
6876,3169.739,0.04215,neat PBTTT
6877,3170.703,0.04224,neat PBTTT
6878,3171.667,0.042289999999999994,neat PBTTT
6879,3172.631,0.04231,neat PBTTT
6880,3173.5959999999995,0.042289999999999994,neat PBTTT
6881,3174.56,0.04226,neat PBTTT
6882,3175.5240000000003,0.042230000000000004,neat PBTTT
6883,3176.488,0.04222,neat PBTTT
6884,3177.453,0.04222,neat PBTTT
6885,3178.417,0.04219,neat PBTTT
6886,3179.381,0.04211,neat PBTTT
6887,3180.345,0.042,neat PBTTT
6888,3181.309,0.0419,neat PBTTT
6889,3182.2740000000003,0.04187,neat PBTTT
6890,3183.238,0.04193,neat PBTTT
6891,3184.202,0.042069999999999996,neat PBTTT
6892,3185.1659999999997,0.042230000000000004,neat PBTTT
6893,3186.131,0.04235,neat PBTTT
6894,3187.095,0.04239,neat PBTTT
6895,3188.059,0.04236,neat PBTTT
6896,3189.0229999999997,0.0423,neat PBTTT
6897,3189.988,0.042230000000000004,neat PBTTT
6898,3190.952,0.04217,neat PBTTT
6899,3191.9159999999997,0.04213,neat PBTTT
6900,3192.88,0.04208,neat PBTTT
6901,3193.844,0.04203,neat PBTTT
6902,3194.809,0.04198,neat PBTTT
6903,3195.7729999999997,0.04197,neat PBTTT
6904,3196.737,0.042,neat PBTTT
6905,3197.7009999999996,0.042089999999999995,neat PBTTT
6906,3198.6659999999997,0.04219,neat PBTTT
6907,3199.63,0.0423,neat PBTTT
6908,3200.594,0.04236,neat PBTTT
6909,3201.558,0.04239,neat PBTTT
6910,3202.5229999999997,0.04237,neat PBTTT
6911,3203.487,0.04233,neat PBTTT
6912,3204.4509999999996,0.04227,neat PBTTT
6913,3205.415,0.0422,neat PBTTT
6914,3206.38,0.04214,neat PBTTT
6915,3207.344,0.04211,neat PBTTT
6916,3208.308,0.04212,neat PBTTT
6917,3209.272,0.04218,neat PBTTT
6918,3210.236,0.04227,neat PBTTT
6919,3211.2009999999996,0.04235,neat PBTTT
6920,3212.165,0.04239,neat PBTTT
6921,3213.1290000000004,0.04236,neat PBTTT
6922,3214.093,0.042289999999999994,neat PBTTT
6923,3215.058,0.0422,neat PBTTT
6924,3216.022,0.04214,neat PBTTT
6925,3216.986,0.04213,neat PBTTT
6926,3217.95,0.04216,neat PBTTT
6927,3218.915,0.0422,neat PBTTT
6928,3219.8790000000004,0.04222,neat PBTTT
6929,3220.843,0.042210000000000004,neat PBTTT
6930,3221.8070000000002,0.04217,neat PBTTT
6931,3222.7709999999997,0.04212,neat PBTTT
6932,3223.736,0.042069999999999996,neat PBTTT
6933,3224.7,0.042010000000000006,neat PBTTT
6934,3225.664,0.04197,neat PBTTT
6935,3226.6279999999997,0.041960000000000004,neat PBTTT
6936,3227.593,0.04198,neat PBTTT
6937,3228.5570000000002,0.04204,neat PBTTT
6938,3229.5209999999997,0.04212,neat PBTTT
6939,3230.485,0.0422,neat PBTTT
6940,3231.45,0.04226,neat PBTTT
6941,3232.414,0.042289999999999994,neat PBTTT
6942,3233.3779999999997,0.0423,neat PBTTT
6943,3234.342,0.04228,neat PBTTT
6944,3235.3070000000002,0.04225,neat PBTTT
6945,3236.2709999999997,0.04218,neat PBTTT
6946,3237.235,0.0421,neat PBTTT
6947,3238.199,0.042010000000000006,neat PBTTT
6948,3239.163,0.04194,neat PBTTT
6949,3240.1279999999997,0.04189,neat PBTTT
6950,3241.092,0.04187,neat PBTTT
6951,3242.0559999999996,0.04186,neat PBTTT
6952,3243.02,0.04185,neat PBTTT
6953,3243.985,0.041819999999999996,neat PBTTT
6954,3244.949,0.041760000000000005,neat PBTTT
6955,3245.913,0.04169,neat PBTTT
6956,3246.877,0.04161,neat PBTTT
6957,3247.842,0.041569999999999996,neat PBTTT
6958,3248.8059999999996,0.041569999999999996,neat PBTTT
6959,3249.77,0.04163,neat PBTTT
6960,3250.7340000000004,0.04174,neat PBTTT
6961,3251.698,0.04186,neat PBTTT
6962,3252.663,0.041960000000000004,neat PBTTT
6963,3253.627,0.042010000000000006,neat PBTTT
6964,3254.591,0.04198,neat PBTTT
6965,3255.555,0.04191,neat PBTTT
6966,3256.52,0.041819999999999996,neat PBTTT
6967,3257.4840000000004,0.04177,neat PBTTT
6968,3258.448,0.04175,neat PBTTT
6969,3259.4120000000003,0.04177,neat PBTTT
6970,3260.377,0.0418,neat PBTTT
6971,3261.341,0.041819999999999996,neat PBTTT
6972,3262.305,0.04181,neat PBTTT
6973,3263.2690000000002,0.04177,neat PBTTT
6974,3264.2340000000004,0.04172,neat PBTTT
6975,3265.198,0.04167,neat PBTTT
6976,3266.1620000000003,0.04162,neat PBTTT
6977,3267.1259999999997,0.0416,neat PBTTT
6978,3268.09,0.041589999999999995,neat PBTTT
6979,3269.055,0.041589999999999995,neat PBTTT
6980,3270.0190000000002,0.04161,neat PBTTT
6981,3270.9829999999997,0.041639999999999996,neat PBTTT
6982,3271.947,0.04167,neat PBTTT
6983,3272.9120000000003,0.04169,neat PBTTT
6984,3273.8759999999997,0.041710000000000004,neat PBTTT
6985,3274.84,0.04175,neat PBTTT
6986,3275.804,0.041819999999999996,neat PBTTT
6987,3276.7690000000002,0.04191,neat PBTTT
6988,3277.7329999999997,0.042010000000000006,neat PBTTT
6989,3278.697,0.0421,neat PBTTT
6990,3279.6609999999996,0.04213,neat PBTTT
6991,3280.625,0.04211,neat PBTTT
6992,3281.59,0.04205,neat PBTTT
6993,3282.554,0.04197,neat PBTTT
6994,3283.518,0.0419,neat PBTTT
6995,3284.482,0.04187,neat PBTTT
6996,3285.447,0.04187,neat PBTTT
6997,3286.4109999999996,0.04188,neat PBTTT
6998,3287.375,0.04189,neat PBTTT
6999,3288.3390000000004,0.04186,neat PBTTT
7000,3289.304,0.041819999999999996,neat PBTTT
7001,3290.268,0.04177,neat PBTTT
7002,3291.232,0.04175,neat PBTTT
7003,3292.196,0.041760000000000005,neat PBTTT
7004,3293.1609999999996,0.0418,neat PBTTT
7005,3294.125,0.04188,neat PBTTT
7006,3295.0890000000004,0.04194,neat PBTTT
7007,3296.053,0.04199,neat PBTTT
7008,3297.0170000000003,0.04199,neat PBTTT
7009,3297.982,0.04195,neat PBTTT
7010,3298.946,0.04189,neat PBTTT
7011,3299.91,0.04183,neat PBTTT
7012,3300.8740000000003,0.0418,neat PBTTT
7013,3301.8390000000004,0.04183,neat PBTTT
7014,3302.803,0.04189,neat PBTTT
7015,3303.7670000000003,0.04198,neat PBTTT
7016,3304.7309999999998,0.04204,neat PBTTT
7017,3305.696,0.04203,neat PBTTT
7018,3306.66,0.04195,neat PBTTT
7019,3307.6240000000003,0.041819999999999996,neat PBTTT
7020,3308.5879999999997,0.04168,neat PBTTT
7021,3309.553,0.0416,neat PBTTT
7022,3310.5170000000003,0.04161,neat PBTTT
7023,3311.4809999999998,0.041710000000000004,neat PBTTT
7024,3312.445,0.04188,neat PBTTT
7025,3313.409,0.04204,neat PBTTT
7026,3314.3740000000003,0.04214,neat PBTTT
7027,3315.3379999999997,0.04217,neat PBTTT
7028,3316.302,0.04213,neat PBTTT
7029,3317.2659999999996,0.042069999999999996,neat PBTTT
7030,3318.2309999999998,0.04202,neat PBTTT
7031,3319.195,0.042010000000000006,neat PBTTT
7032,3320.159,0.04205,neat PBTTT
7033,3321.123,0.0421,neat PBTTT
7034,3322.0879999999997,0.04215,neat PBTTT
7035,3323.052,0.04219,neat PBTTT
7036,3324.0159999999996,0.04219,neat PBTTT
