xc,xoop,xip,ip,oop,complete
34.657394,34.657394,15.186088,53.36451,38.761165,37.5819025
34.709942,34.709942,15.209114,53.3134125,38.104475,37.1108675
34.762493,34.762493,15.232141,52.160855,38.3203775,37.0001375
34.815044,34.815044,15.255167,50.595495,38.99425,37.0560725
34.867596,34.867596,15.278193,50.1806525,37.8596825,37.4328125
34.920147,34.920147,15.301221,50.585805,37.7948475,37.7007075
34.972698,34.972698,15.324247,51.4613975,37.4061375,37.5910675
35.025249,35.025249,15.347274,51.2205075,37.176355,37.7320825
35.077801,35.077801,15.3703,50.68423,38.4048175,37.8756625
35.130352,35.130352,15.393328,50.9098,39.7555425,38.2789975
35.182903,35.182903,15.416354,50.1331575,39.4016775,37.79775
35.235455,35.235455,15.439381,49.65619,39.099805,38.2128925
35.288006,35.288006,15.462407,50.0814775,38.3947025,38.51753
35.340557,35.340557,15.485434,49.393045,38.7716525,38.77272
35.393108,35.393108,15.508461,48.993725,37.7106625,37.71124
35.44566,35.44566,15.531487,48.4409275,38.7116725,38.417695
35.498207,35.498207,15.554514,48.736445,40.2746,38.56728
35.550758,35.550758,15.57754,49.32243,38.838155,38.6014925
35.60331,35.60331,15.600567,48.710785,39.00553,38.76647
35.655861,35.655861,15.623594,48.3977875,40.0099825,39.16471
35.708412,35.708412,15.646621,47.5451875,39.82507,38.8612625
35.760963,35.760963,15.669647,47.0923275,39.967145,38.9330775
35.813515,35.813515,15.692674,45.721895,40.4565625,38.8624625
35.866066,35.866066,15.7157,46.3953775,38.38877,38.96745
